Data,5,record,timestamp,766358623,s,position_lat,591878402,semicircles,position_long,-1492030207,semicircles,distance,143.62,m,altitude,257.6,m,speed,9.35,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358624,s,position_lat,591877670,semicircles,position_long,-1492029200,semicircles,distance,152.77,m,altitude,256.6,m,speed,9.092,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358625,s,position_lat,591877010,semicircles,position_long,-1492028167,semicircles,distance,161.53,m,altitude,255.39999999999998,m,speed,8.832,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358626,s,position_lat,591876370,semicircles,position_long,-1492027104,semicircles,distance,170.27,m,altitude,254.60000000000002,m,speed,8.501,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358627,s,position_lat,591875721,semicircles,position_long,-1492026050,semicircles,distance,179.05,m,altitude,253.60000000000002,m,speed,8.27,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358628,s,position_lat,591875366,semicircles,position_long,-1492024852,semicircles,distance,187.01,m,altitude,252.79999999999995,m,speed,8.108,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358629,s,position_lat,591874989,semicircles,position_long,-1492023810,semicircles,distance,194.23,m,altitude,252.0,m,speed,7.165,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358630,s,position_lat,591874682,semicircles,position_long,-1492022831,semicircles,distance,200.8,m,altitude,251.0,m,speed,6.335,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358631,s,position_lat,591874695,semicircles,position_long,-1492021965,semicircles,distance,206.04,m,altitude,251.0,m,speed,5.55,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358632,s,position_lat,591874683,semicircles,position_long,-1492021162,semicircles,distance,210.84,m,altitude,251.0,m,speed,4.899,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358634,s,position_lat,591874992,semicircles,position_long,-1492019490,semicircles,distance,221.51,m,altitude,251.0,m,speed,5.579,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358635,s,position_lat,591875295,semicircles,position_long,-1492018624,semicircles,distance,227.47,m,altitude,250.60000000000002,m,speed,6.1,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358636,s,position_lat,591875653,semicircles,position_long,-1492017757,semicircles,distance,233.69,m,altitude,250.20000000000005,m,speed,6.469,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358637,s,position_lat,591875830,semicircles,position_long,-1492016983,semicircles,distance,238.65,m,altitude,249.79999999999995,m,speed,5.455,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358638,s,position_lat,591875887,semicircles,position_long,-1492016160,semicircles,distance,243.66,m,altitude,249.39999999999998,m,speed,4.401,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358639,s,position_lat,591875756,semicircles,position_long,-1492015545,semicircles,distance,247.58,m,altitude,249.0,m,speed,4.024,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358640,s,position_lat,591875565,semicircles,position_long,-1492014961,semicircles,distance,251.47,m,altitude,249.0,m,speed,4.201,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358645,s,position_lat,591874807,semicircles,position_long,-1492012129,semicircles,distance,269.83,m,altitude,249.0,m,speed,4.164,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358649,s,position_lat,591874185,semicircles,position_long,-1492008746,semicircles,distance,291.15,m,altitude,248.39999999999998,m,speed,5.172,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358650,s,position_lat,591873753,semicircles,position_long,-1492008081,semicircles,distance,296.84,m,altitude,248.0,m,speed,4.869,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358651,s,position_lat,591873170,semicircles,position_long,-1492007544,semicircles,distance,303.17,m,altitude,247.39999999999998,m,speed,5.531,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358652,s,position_lat,591872635,semicircles,position_long,-1492007174,semicircles,distance,308.64,m,altitude,246.79999999999995,m,speed,5.172,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358653,s,position_lat,591872086,semicircles,position_long,-1492007128,semicircles,distance,313.76,m,altitude,246.39999999999998,m,speed,4.872,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358654,s,position_lat,591871428,semicircles,position_long,-1492007274,semicircles,distance,319.95,m,altitude,245.79999999999995,m,speed,5.797,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358655,s,position_lat,591870785,semicircles,position_long,-1492007544,semicircles,distance,326.16,m,altitude,245.20000000000005,m,speed,6.027,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358656,s,position_lat,591870148,semicircles,position_long,-1492007498,semicircles,distance,332.1,m,altitude,244.79999999999995,m,speed,6.056,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358657,s,position_lat,591869534,semicircles,position_long,-1492007247,semicircles,distance,338.02,m,altitude,244.20000000000005,m,speed,5.939,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358659,s,position_lat,591868405,semicircles,position_long,-1492006214,semicircles,distance,350.2,m,altitude,244.20000000000005,m,speed,5.73,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358661,s,position_lat,591867606,semicircles,position_long,-1492004612,semicircles,distance,362.51,m,altitude,243.79999999999995,m,speed,6.258,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358662,s,position_lat,591867729,semicircles,position_long,-1492003600,semicircles,distance,368.74,m,altitude,243.20000000000005,m,speed,6.278,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358663,s,position_lat,591868038,semicircles,position_long,-1492002580,semicircles,distance,375.54,m,altitude,242.60000000000002,m,speed,6.979,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358664,s,position_lat,591868222,semicircles,position_long,-1492001817,semicircles,distance,380.34,m,altitude,242.20000000000005,m,speed,5.962,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358665,s,position_lat,591868657,semicircles,position_long,-1492001389,semicircles,distance,385.16,m,altitude,241.39999999999998,m,speed,5.324,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358667,s,position_lat,591869827,semicircles,position_long,-1492000869,semicircles,distance,396.49,m,altitude,240.79999999999995,m,speed,6.415,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358668,s,position_lat,591870364,semicircles,position_long,-1492000340,semicircles,distance,402.15,m,altitude,239.79999999999995,m,speed,6.437,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358669,s,position_lat,591870738,semicircles,position_long,-1491999886,semicircles,distance,406.27,m,altitude,238.39999999999998,m,speed,6.417,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358670,s,position_lat,591871361,semicircles,position_long,-1491999607,semicircles,distance,412.17,m,altitude,237.0,m,speed,6.905,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358671,s,position_lat,591872010,semicircles,position_long,-1491999713,semicircles,distance,418.25,m,altitude,235.79999999999995,m,speed,6.75,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358672,s,position_lat,591872698,semicircles,position_long,-1491999728,semicircles,distance,424.63,m,altitude,235.79999999999995,m,speed,6.528,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358673,s,position_lat,591873405,semicircles,position_long,-1491999574,semicircles,distance,431.28,m,altitude,233.20000000000005,m,speed,6.822,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358675,s,position_lat,591875021,semicircles,position_long,-1491998983,semicircles,distance,446.64,m,altitude,231.0,m,speed,8.346,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358677,s,position_lat,591876986,semicircles,position_long,-1491998460,semicircles,distance,465.21,m,altitude,228.20000000000005,m,speed,8.111,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358678,s,position_lat,591877635,semicircles,position_long,-1491998166,semicircles,distance,471.39,m,altitude,226.79999999999995,m,speed,5.838,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358679,s,position_lat,591878133,semicircles,position_long,-1491997650,semicircles,distance,476.96,m,altitude,225.60000000000002,m,speed,5.826,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358680,s,position_lat,591878439,semicircles,position_long,-1491996757,semicircles,distance,483.01,m,altitude,224.39999999999998,m,speed,5.61,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358681,s,position_lat,591878065,semicircles,position_long,-1491995351,semicircles,distance,492.08,m,altitude,223.39999999999998,m,speed,6.457,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358682,s,position_lat,591877632,semicircles,position_long,-1491994055,semicircles,distance,500.89,m,altitude,222.39999999999998,m,speed,6.633,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358683,s,position_lat,591877194,semicircles,position_long,-1491993023,semicircles,distance,508.24,m,altitude,221.20000000000005,m,speed,6.225,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358684,s,position_lat,591876789,semicircles,position_long,-1491992137,semicircles,distance,514.74,m,altitude,220.0,m,speed,6.541,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358685,s,position_lat,591876708,semicircles,position_long,-1491991240,semicircles,distance,520.22,m,altitude,218.60000000000002,m,speed,5.507,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358686,s,position_lat,591876615,semicircles,position_long,-1491990245,semicircles,distance,526.3,m,altitude,217.20000000000005,m,speed,5.8,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358687,s,position_lat,591876450,semicircles,position_long,-1491989376,semicircles,distance,531.75,m,altitude,215.60000000000002,m,speed,4.818,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358688,s,position_lat,591876260,semicircles,position_long,-1491988663,semicircles,distance,536.32,m,altitude,214.20000000000005,m,speed,3.779,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358689,s,position_lat,591876039,semicircles,position_long,-1491988135,semicircles,distance,539.91,m,altitude,212.79999999999995,m,speed,3.428,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358690,s,position_lat,591875892,semicircles,position_long,-1491987673,semicircles,distance,542.96,m,altitude,211.60000000000002,m,speed,3.283,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358691,s,position_lat,591875749,semicircles,position_long,-1491987187,semicircles,distance,546.16,m,altitude,210.60000000000002,m,speed,3.291,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358692,s,position_lat,591875541,semicircles,position_long,-1491986647,semicircles,distance,549.87,m,altitude,209.60000000000002,m,speed,3.69,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358693,s,position_lat,591875193,semicircles,position_long,-1491986152,semicircles,distance,553.81,m,altitude,208.60000000000002,m,speed,3.723,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358694,s,position_lat,591875019,semicircles,position_long,-1491985739,semicircles,distance,556.74,m,altitude,207.79999999999995,m,speed,3.37,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358695,s,position_lat,591874953,semicircles,position_long,-1491985272,semicircles,distance,559.57,m,altitude,206.20000000000005,m,speed,3.11,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358696,s,position_lat,591874908,semicircles,position_long,-1491984814,semicircles,distance,562.27,m,altitude,204.79999999999995,m,speed,2.889,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358697,s,position_lat,591874813,semicircles,position_long,-1491984309,semicircles,distance,565.43,m,altitude,203.39999999999998,m,speed,3.075,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358698,s,position_lat,591874712,semicircles,position_long,-1491983732,semicircles,distance,569.01,m,altitude,202.20000000000005,m,speed,3.622,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358699,s,position_lat,591874746,semicircles,position_long,-1491983009,semicircles,distance,573.38,m,altitude,200.79999999999995,m,speed,4.167,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358700,s,position_lat,591874766,semicircles,position_long,-1491982174,semicircles,distance,578.44,m,altitude,199.60000000000002,m,speed,4.829,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358701,s,position_lat,591874667,semicircles,position_long,-1491981233,semicircles,distance,584.15,m,altitude,198.39999999999998,m,speed,5.435,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358702,s,position_lat,591874652,semicircles,position_long,-1491980364,semicircles,distance,589.4,m,altitude,197.39999999999998,m,speed,5.298,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358703,s,position_lat,591874643,semicircles,position_long,-1491979542,semicircles,distance,594.37,m,altitude,196.0,m,speed,4.871,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358704,s,position_lat,591874600,semicircles,position_long,-1491978667,semicircles,distance,599.6,m,altitude,194.39999999999998,m,speed,5.12,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358705,s,position_lat,591874592,semicircles,position_long,-1491977825,semicircles,distance,604.64,m,altitude,193.0,m,speed,4.79,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358706,s,position_lat,591874686,semicircles,position_long,-1491977107,semicircles,distance,609.07,m,altitude,191.60000000000002,m,speed,4.191,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358707,s,position_lat,591874580,semicircles,position_long,-1491976497,semicircles,distance,612.33,m,altitude,190.0,m,speed,4.021,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358708,s,position_lat,591874585,semicircles,position_long,-1491975845,semicircles,distance,616.12,m,altitude,188.39999999999998,m,speed,3.731,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358709,s,position_lat,591874563,semicircles,position_long,-1491975236,semicircles,distance,619.55,m,altitude,186.79999999999995,m,speed,4.007,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358710,s,position_lat,591874743,semicircles,position_long,-1491974553,semicircles,distance,624.01,m,altitude,185.39999999999998,m,speed,4.289,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358711,s,position_lat,591874918,semicircles,position_long,-1491973869,semicircles,distance,628.45,m,altitude,183.79999999999995,m,speed,4.396,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358712,s,position_lat,591875136,semicircles,position_long,-1491973250,semicircles,distance,632.7,m,altitude,182.79999999999995,m,speed,4.589,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358713,s,position_lat,591875374,semicircles,position_long,-1491972594,semicircles,distance,637.24,m,altitude,181.60000000000002,m,speed,4.563,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358714,s,position_lat,591875490,semicircles,position_long,-1491971870,semicircles,distance,641.56,m,altitude,180.39999999999998,m,speed,4.445,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358715,s,position_lat,591875435,semicircles,position_long,-1491971179,semicircles,distance,644.98,m,altitude,179.20000000000005,m,speed,4.189,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358716,s,position_lat,591875221,semicircles,position_long,-1491970382,semicircles,distance,648.47,m,altitude,177.79999999999995,m,speed,4.207,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358717,s,position_lat,591875019,semicircles,position_long,-1491969627,semicircles,distance,652.0,m,altitude,176.39999999999998,m,speed,3.942,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358718,s,position_lat,591874905,semicircles,position_long,-1491968878,semicircles,distance,655.93,m,altitude,174.79999999999995,m,speed,3.7,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358719,s,position_lat,591874727,semicircles,position_long,-1491968164,semicircles,distance,659.63,m,altitude,173.39999999999998,m,speed,3.681,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,766358720,s,position_lat,591874568,semicircles,position_long,-1491967451,semicircles,distance,663.51,m,altitude,171.60000000000002,m,speed,3.954,m/s,temperature,28,C,,,,,,,,,,,,,,,,,,,,,,,,,
