Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,Field 35,Value 35,Units 35,Field 36,Value 36,Units 36,Field 37,Value 37,Units 37,Field 38,Value 38,Units 38,Field 39,Value 39,Units 39,Field 40,Value 40,Units 40,Field 41,Value 41,Units 41,Field 42,Value 42,Units 42,Field 43,Value 43,Units 43,Field 44,Value 44,Units 44,Field 45,Value 45,Units 45,Field 46,Value 46,Units 46,Field 47,Value 47,Units 47,Field 48,Value 48,Units 48,Field 49,Value 49,Units 49,Field 50,Value 50,Units 50,Field 51,Value 51,Units 51,Field 52,Value 52,Units 52,Field 53,Value 53,Units 53,Field 54,Value 54,Units 54,Field 55,Value 55,Units 55,Field 56,Value 56,Units 56,Field 57,Value 57,Units 57,Field 58,Value 58,Units 58,Field 59,Value 59,Units 59,Field 60,Value 60,Units 60,
Data,5,unknown,unknown,807110636,,unknown,6,,unknown,6,,unknown,5,,unknown,1,,unknown,4,,unknown,5,,unknown,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,14,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,accumulated_power,1,,altitude,1,,speed,1,,power,1,,heart_rate,1,,cadence,1,,temperature,1,,left_right_balance,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110636,s,position_lat,621849183,semicircles,position_long,138816606,semicircles,distance,19.5,m,accumulated_power,54,watts,altitude,49.200000000000045,m,speed,2.521,m/s,power,27,watts,heart_rate,105,bpm,cadence,18,rpm,temperature,23,C,left_right_balance,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110637,s,position_lat,621849008,semicircles,position_long,138815946,semicircles,distance,22.37,m,accumulated_power,167,watts,altitude,49.0,m,speed,2.87,m/s,power,113,watts,heart_rate,105,bpm,cadence,43,rpm,temperature,23,C,left_right_balance,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110638,s,position_lat,621849021,semicircles,position_long,138815399,semicircles,distance,25.42,m,accumulated_power,167,watts,altitude,49.39999999999998,m,speed,3.041,m/s,power,179,watts,heart_rate,105,bpm,cadence,43,rpm,temperature,23,C,left_right_balance,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110639,s,position_lat,621849224,semicircles,position_long,138815190,semicircles,distance,28.5,m,accumulated_power,525,watts,altitude,49.0,m,speed,3.085,m/s,power,179,watts,heart_rate,104,bpm,cadence,51,rpm,temperature,23,C,left_right_balance,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110640,s,position_lat,621849532,semicircles,position_long,138815372,semicircles,distance,31.85,m,accumulated_power,614,watts,altitude,48.799999999999955,m,speed,3.352,m/s,power,89,watts,heart_rate,105,bpm,cadence,49,rpm,temperature,23,C,left_right_balance,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110641,s,position_lat,621849854,semicircles,position_long,138815723,semicircles,distance,35.6,m,accumulated_power,754,watts,altitude,48.39999999999998,m,speed,3.752,m/s,power,140,watts,heart_rate,105,bpm,cadence,57,rpm,temperature,23,C,left_right_balance,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110642,s,position_lat,621850219,semicircles,position_long,138816109,semicircles,distance,39.68,m,accumulated_power,917,watts,altitude,48.60000000000002,m,speed,4.075,m/s,power,163,watts,heart_rate,105,bpm,cadence,60,rpm,temperature,23,C,left_right_balance,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110643,s,position_lat,621850651,semicircles,position_long,138816481,semicircles,distance,44.04,m,accumulated_power,1061,watts,altitude,48.799999999999955,m,speed,4.357,m/s,power,144,watts,heart_rate,105,bpm,cadence,68,rpm,temperature,23,C,left_right_balance,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
