file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,unknown.unknown,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.temperature[C],device_info.unknown,event.data,lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.unknown,lap.message_index,lap.total_calories[kcal],lap.total_fat_calories[kcal],lap.avg_speed[m/s],lap.max_speed[m/s],lap.total_ascent[m],lap.total_descent[m],lap.event,lap.event_type,lap.lap_trigger,lap.sport,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.nec_lat[semicircles],session.nec_long[semicircles],session.swc_lat[semicircles],session.swc_long[semicircles],session.message_index,session.total_calories[kcal],session.total_fat_calories[kcal],session.avg_speed[m/s],session.max_speed[m/s],session.total_ascent[m],session.total_descent[m],session.first_lap_index,session.num_laps,session.event,session.event_type,session.sport,session.sub_sport,session.trigger,activity.timestamp,activity.total_timer_time[s],activity.num_sessions,activity.type,activity.event,activity.event_type,
3814993968,800296199,1,1169,4,
3814993968,800296199,1,1169,4,220,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,1169,2.2,0,1,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,1169,2.2,1,12,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296199,405906248,-1413637514,6.15,36.39999999999998,5.932,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296200,405906703,-1413638105,12.38,36.39999999999998,5.882,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296201,405907175,-1413638724,18.88,36.39999999999998,6.065,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296202,405907605,-1413639306,24.9,36.39999999999998,5.882,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296202,405907605,-1413639306,24.9,36.39999999999998,5.882,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296203,405908053,-1413639858,30.86,36.39999999999998,5.776,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296204,405908473,-1413640402,36.6,37.200000000000045,5.61,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296205,405908921,-1413640939,42.49,37.200000000000045,5.86,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296206,405909397,-1413641462,48.49,37.200000000000045,5.902,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296207,405909908,-1413641904,54.34,37.200000000000045,5.74,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296208,405910481,-1413642232,60.25,37.200000000000045,5.643,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296209,405911067,-1413642280,65.66,37.200000000000045,4.979,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296210,405911539,-1413641923,70.81,37.200000000000045,5.346,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296211,405911972,-1413641406,76.49,37.200000000000045,5.545,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296212,405912419,-1413640888,82.26,37.200000000000045,5.492,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296213,405912845,-1413640345,88.04,37.200000000000045,5.384,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296214,405913268,-1413639781,93.9,37.200000000000045,5.266,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296215,405913712,-1413639190,100.07,37.200000000000045,5.433,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296216,405914213,-1413638519,107.05,37.200000000000045,5.766,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296217,405914757,-1413637781,114.67,37.200000000000045,5.955,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296218,405915275,-1413637083,121.9,37.200000000000045,6.014,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296219,405915772,-1413636428,128.76,37.200000000000045,5.953,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296220,405916280,-1413635772,135.68,37.200000000000045,6.049,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296221,405916773,-1413635148,142.35,37.200000000000045,6.042,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296222,405917253,-1413634535,148.85,37.200000000000045,5.894,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296223,405917731,-1413633921,155.36,37.200000000000045,5.985,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296224,405918235,-1413633277,162.2,37.200000000000045,6.146,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296225,405918717,-1413632656,168.77,37.200000000000045,6.132,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296226,405919188,-1413632045,175.22,37.200000000000045,6.14,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296227,405919652,-1413631453,181.51,37.200000000000045,5.972,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296228,405920110,-1413630861,187.77,37.200000000000045,6.113,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296229,405920586,-1413630276,194.11,37.200000000000045,6.079,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296230,405921058,-1413629694,200.39,38.0,6.157,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296231,405921542,-1413629128,206.67,38.39999999999998,6.127,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296232,405922050,-1413628522,213.33,38.799999999999955,6.042,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296233,405922505,-1413627928,219.57,39.200000000000045,6.106,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296234,405922973,-1413627347,225.83,39.200000000000045,6.033,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296235,405923434,-1413626775,232.0,39.200000000000045,5.913,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296236,405923899,-1413626203,238.18,39.200000000000045,5.945,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296237,405924372,-1413625605,244.57,39.200000000000045,6.14,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296238,405924836,-1413625026,250.79,39.200000000000045,5.967,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296239,405925291,-1413624477,256.78,39.200000000000045,5.863,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296240,405925767,-1413623895,263.1,39.200000000000045,5.988,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296241,405926211,-1413623363,268.93,39.200000000000045,5.869,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296242,405926672,-1413622828,274.89,39.200000000000045,5.87,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296243,405927094,-1413622266,280.75,39.200000000000045,5.886,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296244,405927523,-1413621712,286.61,39.200000000000045,5.706,18,
3814993968,800296199,1,1169,4,220,800296199,0,0,0,0,800296199,3814993968,1,0,2.86,2,12,0,800296245,405927948,-1413621170,292.37,39.200000000000045,5.66,18,
