Data,6,record,timestamp,776535150,s,position_lat,577791385,semicircles,position_long,-1472036591,semicircles,distance,8.75,m,accumulated_power,0,watts,altitude,0.19999999999998863,m,speed,1.777,m/s,power,0,watts,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535151,s,position_lat,577791567,semicircles,position_long,-1472036530,semicircles,distance,10.49,m,accumulated_power,0,watts,altitude,0.19999999999998863,m,speed,1.567,m/s,power,0,watts,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535152,s,position_lat,577791777,semicircles,position_long,-1472036535,semicircles,distance,12.44,m,accumulated_power,0,watts,altitude,0.19999999999998863,m,speed,1.821,m/s,power,0,watts,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535153,s,position_lat,577791950,semicircles,position_long,-1472036521,semicircles,distance,14.05,m,accumulated_power,0,watts,altitude,0.39999999999997726,m,speed,1.551,m/s,power,0,watts,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535154,s,position_lat,577792131,semicircles,position_long,-1472036431,semicircles,distance,15.82,m,accumulated_power,0,watts,altitude,0.39999999999997726,m,speed,1.658,m/s,power,0,watts,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535155,s,position_lat,577792326,semicircles,position_long,-1472036323,semicircles,distance,17.76,m,accumulated_power,0,watts,altitude,0.39999999999997726,m,speed,1.74,m/s,power,0,watts,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535156,s,position_lat,577792511,semicircles,position_long,-1472036260,semicircles,distance,19.51,m,accumulated_power,0,watts,altitude,0.6000000000000227,m,speed,1.637,m/s,power,0,watts,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535157,s,position_lat,577792662,semicircles,position_long,-1472036186,semicircles,distance,20.96,m,accumulated_power,0,watts,altitude,0.6000000000000227,m,speed,1.307,m/s,power,0,watts,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535158,s,position_lat,577792812,semicircles,position_long,-1472036072,semicircles,distance,22.5,m,accumulated_power,0,watts,altitude,0.8000000000000114,m,speed,1.281,m/s,power,0,watts,temperature,18,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535159,s,position_lat,577792992,semicircles,position_long,-1472035970,semicircles,distance,24.29,m,accumulated_power,0,watts,altitude,0.8000000000000114,m,speed,1.384,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535160,s,position_lat,577793161,semicircles,position_long,-1472035967,semicircles,distance,25.87,m,accumulated_power,0,watts,altitude,1.0,m,speed,1.361,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535161,s,position_lat,577793310,semicircles,position_long,-1472036035,semicircles,distance,27.32,m,accumulated_power,0,watts,altitude,1.0,m,speed,1.399,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Definition,8,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,accumulated_power,1,,altitude,1,,speed,1,,power,1,,temperature,1,,left_torque_effectiveness,1,,left_pedal_smoothness,1,,,,,,,,,,,,,,
Data,8,record,timestamp,776535162,s,position_lat,577793445,semicircles,position_long,-1472036109,semicircles,distance,28.66,m,accumulated_power,0,watts,altitude,1.0,m,speed,1.201,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.5,percent,left_pedal_smoothness,23.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535163,s,position_lat,577793625,semicircles,position_long,-1472036105,semicircles,distance,30.33,m,accumulated_power,0,watts,altitude,1.0,m,speed,1.416,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.5,percent,left_pedal_smoothness,23.5,percent,,,,,,,,,,,,,
Data,4,unknown,unknown,776535164,,unknown,2,,unknown,2,,unknown,3,,unknown,1,,unknown,5,,unknown,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,9,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,accumulated_power,1,,altitude,1,,speed,1,,power,1,,cadence,1,,temperature,1,,left_torque_effectiveness,1,,left_pedal_smoothness,1,,,,,,,,,,,
Data,9,record,timestamp,776535164,s,position_lat,577793788,semicircles,position_long,-1472036161,semicircles,distance,31.88,m,accumulated_power,134,watts,altitude,1.0,m,speed,1.35,m/s,power,67,watts,cadence,22,rpm,temperature,19,C,left_torque_effectiveness,79.5,percent,left_pedal_smoothness,23.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535165,s,position_lat,577793987,semicircles,position_long,-1472036223,semicircles,distance,33.75,m,accumulated_power,134,watts,altitude,1.1999999999999886,m,speed,1.478,m/s,power,67,watts,cadence,22,rpm,temperature,19,C,left_torque_effectiveness,86.0,percent,left_pedal_smoothness,24.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535166,s,position_lat,577794172,semicircles,position_long,-1472036213,semicircles,distance,35.47,m,accumulated_power,134,watts,altitude,1.1999999999999886,m,speed,1.323,m/s,power,67,watts,cadence,22,rpm,temperature,19,C,left_torque_effectiveness,86.0,percent,left_pedal_smoothness,24.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535167,s,position_lat,577794361,semicircles,position_long,-1472036216,semicircles,distance,37.22,m,accumulated_power,335,watts,altitude,1.3999999999999773,m,speed,1.386,m/s,power,67,watts,cadence,21,rpm,temperature,19,C,left_torque_effectiveness,86.0,percent,left_pedal_smoothness,24.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535168,s,position_lat,577794535,semicircles,position_long,-1472036224,semicircles,distance,38.84,m,accumulated_power,335,watts,altitude,1.3999999999999773,m,speed,1.337,m/s,power,36,watts,cadence,21,rpm,temperature,19,C,left_torque_effectiveness,77.5,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535169,s,position_lat,577794730,semicircles,position_long,-1472036250,semicircles,distance,40.66,m,accumulated_power,335,watts,altitude,1.6000000000000227,m,speed,1.596,m/s,power,36,watts,cadence,21,rpm,temperature,19,C,left_torque_effectiveness,77.5,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535170,s,position_lat,577794878,semicircles,position_long,-1472036292,semicircles,distance,42.07,m,accumulated_power,443,watts,altitude,1.6000000000000227,m,speed,1.228,m/s,power,36,watts,cadence,26,rpm,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535171,s,position_lat,577795022,semicircles,position_long,-1472036300,semicircles,distance,43.41,m,accumulated_power,443,watts,altitude,1.8000000000000114,m,speed,1.154,m/s,power,0,watts,cadence,26,rpm,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535172,s,position_lat,577795153,semicircles,position_long,-1472036352,semicircles,distance,44.67,m,accumulated_power,443,watts,altitude,1.8000000000000114,m,speed,1.019,m/s,power,0,watts,cadence,26,rpm,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,
Definition,10,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,accumulated_power,1,,altitude,1,,speed,1,,power,1,,cadence,1,,temperature,1,,left_torque_effectiveness,1,,right_torque_effectiveness,1,,left_pedal_smoothness,1,,right_pedal_smoothness,1,,,,,
Data,10,record,timestamp,776535173,s,position_lat,577795250,semicircles,position_long,-1472036362,semicircles,distance,45.57,m,accumulated_power,443,watts,altitude,1.8000000000000114,m,speed,0.859,m/s,power,0,watts,cadence,0,rpm,temperature,19,C,left_torque_effectiveness,0.0,percent,right_torque_effectiveness,0.0,percent,left_pedal_smoothness,0.0,percent,right_pedal_smoothness,0.0,percent,,,,
Data,10,record,timestamp,776535174,s,position_lat,577795311,semicircles,position_long,-1472036382,semicircles,distance,46.13,m,accumulated_power,443,watts,altitude,2.0,m,speed,0.621,m/s,power,0,watts,cadence,0,rpm,temperature,19,C,left_torque_effectiveness,0.0,percent,right_torque_effectiveness,0.0,percent,left_pedal_smoothness,0.0,percent,right_pedal_smoothness,0.0,percent,,,,
Data,10,record,timestamp,776535175,s,position_lat,577795447,semicircles,position_long,-1472036456,semicircles,distance,47.46,m,accumulated_power,443,watts,altitude,2.0,m,speed,1.061,m/s,power,0,watts,cadence,0,rpm,temperature,19,C,left_torque_effectiveness,0.0,percent,right_torque_effectiveness,0.0,percent,left_pedal_smoothness,0.0,percent,right_pedal_smoothness,0.0,percent,,,,
Data,10,record,timestamp,776535176,s,position_lat,577795379,semicircles,position_long,-1472036437,semicircles,distance,47.46,m,accumulated_power,443,watts,altitude,2.1999999999999886,m,speed,0.0,m/s,power,0,watts,cadence,0,rpm,temperature,19,C,left_torque_effectiveness,0.0,percent,right_torque_effectiveness,0.0,percent,left_pedal_smoothness,0.0,percent,right_pedal_smoothness,0.0,percent,,,,
Data,10,record,timestamp,776535177,s,position_lat,577795583,semicircles,position_long,-1472036542,semicircles,distance,49.45,m,accumulated_power,443,watts,altitude,2.3999999999999773,m,speed,0.732,m/s,power,0,watts,cadence,0,rpm,temperature,19,C,left_torque_effectiveness,0.0,percent,right_torque_effectiveness,0.0,percent,left_pedal_smoothness,0.0,percent,right_pedal_smoothness,0.0,percent,,,,
Data,10,record,timestamp,776535178,s,position_lat,577795652,semicircles,position_long,-1472036539,semicircles,distance,50.08,m,accumulated_power,443,watts,altitude,2.3999999999999773,m,speed,0.401,m/s,power,0,watts,cadence,0,rpm,temperature,19,C,left_torque_effectiveness,0.0,percent,right_torque_effectiveness,0.0,percent,left_pedal_smoothness,0.0,percent,right_pedal_smoothness,0.0,percent,,,,
Data,10,record,timestamp,776535179,s,position_lat,577795711,semicircles,position_long,-1472036558,semicircles,distance,50.65,m,accumulated_power,443,watts,altitude,2.3999999999999773,m,speed,0.574,m/s,power,0,watts,cadence,0,rpm,temperature,19,C,left_torque_effectiveness,0.0,percent,right_torque_effectiveness,0.0,percent,left_pedal_smoothness,0.0,percent,right_pedal_smoothness,0.0,percent,,,,
Data,4,unknown,unknown,776535180,,unknown,2,,unknown,2,,unknown,1,,unknown,5,,unknown,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535180,s,position_lat,577795680,semicircles,position_long,-1472036527,semicircles,distance,50.65,m,accumulated_power,443,watts,altitude,2.3999999999999773,m,speed,0.0,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535181,s,position_lat,577795809,semicircles,position_long,-1472036455,semicircles,distance,51.93,m,accumulated_power,443,watts,altitude,2.6000000000000227,m,speed,0.641,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535182,s,position_lat,577795771,semicircles,position_long,-1472036480,semicircles,distance,51.93,m,accumulated_power,443,watts,altitude,2.6000000000000227,m,speed,0.0,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,776535183,s,position_lat,577795850,semicircles,position_long,-1472036347,semicircles,distance,52.93,m,accumulated_power,443,watts,altitude,2.8000000000000114,m,speed,0.479,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535184,s,position_lat,577795841,semicircles,position_long,-1472036256,semicircles,distance,53.4,m,accumulated_power,443,watts,altitude,2.8000000000000114,m,speed,0.567,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535185,s,position_lat,577795872,semicircles,position_long,-1472036247,semicircles,distance,53.58,m,accumulated_power,443,watts,altitude,2.8000000000000114,m,speed,0.489,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535186,s,position_lat,577795914,semicircles,position_long,-1472036193,semicircles,distance,54.08,m,accumulated_power,443,watts,altitude,2.8000000000000114,m,speed,0.611,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535187,s,position_lat,577795990,semicircles,position_long,-1472036202,semicircles,distance,54.79,m,accumulated_power,443,watts,altitude,2.8000000000000114,m,speed,0.695,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,6,record,timestamp,776535188,s,position_lat,577796024,semicircles,position_long,-1472036229,semicircles,distance,55.09,m,accumulated_power,443,watts,altitude,3.0,m,speed,0.374,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535189,s,position_lat,577796004,semicircles,position_long,-1472036208,semicircles,distance,55.09,m,accumulated_power,443,watts,altitude,3.0,m,speed,0.0,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535190,s,position_lat,577796101,semicircles,position_long,-1472036112,semicircles,distance,56.04,m,accumulated_power,443,watts,altitude,3.0,m,speed,0.546,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535191,s,position_lat,577796168,semicircles,position_long,-1472036161,semicircles,distance,56.64,m,accumulated_power,443,watts,altitude,3.0,m,speed,0.512,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535192,s,position_lat,577796135,semicircles,position_long,-1472036149,semicircles,distance,56.64,m,accumulated_power,443,watts,altitude,3.0,m,speed,0.0,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535193,s,position_lat,577796206,semicircles,position_long,-1472036093,semicircles,distance,57.32,m,accumulated_power,443,watts,altitude,3.1999999999999886,m,speed,0.0,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535194,s,position_lat,577796224,semicircles,position_long,-1472036117,semicircles,distance,57.48,m,accumulated_power,443,watts,altitude,3.1999999999999886,m,speed,0.0,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535195,s,position_lat,577796244,semicircles,position_long,-1472036138,semicircles,distance,57.65,m,accumulated_power,443,watts,altitude,3.1999999999999886,m,speed,0.0,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,776535196,s,position_lat,577796408,semicircles,position_long,-1472036187,semicircles,distance,59.21,m,accumulated_power,443,watts,altitude,3.1999999999999886,m,speed,1.237,m/s,power,0,watts,temperature,19,C,,,,,,,,,,,,,,,,,,,
Data,8,record,timestamp,776535197,s,position_lat,577796533,semicircles,position_long,-1472036163,semicircles,distance,60.38,m,accumulated_power,443,watts,altitude,3.1999999999999886,m,speed,1.059,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535198,s,position_lat,577796760,semicircles,position_long,-1472036227,semicircles,distance,62.53,m,accumulated_power,443,watts,altitude,3.1999999999999886,m,speed,1.899,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535199,s,position_lat,577797046,semicircles,position_long,-1472036353,semicircles,distance,65.31,m,accumulated_power,443,watts,altitude,3.1999999999999886,m,speed,2.506,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535200,s,position_lat,577797319,semicircles,position_long,-1472036407,semicircles,distance,67.88,m,accumulated_power,443,watts,altitude,3.3999999999999773,m,speed,2.537,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535201,s,position_lat,577797644,semicircles,position_long,-1472036466,semicircles,distance,70.92,m,accumulated_power,443,watts,altitude,3.3999999999999773,m,speed,2.996,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,79.0,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,,,,
Data,8,record,timestamp,776535202,s,position_lat,577798020,semicircles,position_long,-1472036519,semicircles,distance,74.44,m,accumulated_power,443,watts,altitude,3.3999999999999773,m,speed,3.371,m/s,power,0,watts,temperature,19,C,left_torque_effectiveness,81.5,percent,left_pedal_smoothness,14.5,percent,,,,,,,,,,,,,
Data,4,unknown,unknown,776535203,,unknown,2,,unknown,2,,unknown,3,,unknown,1,,unknown,5,,unknown,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,776535203,s,position_lat,577798425,semicircles,position_long,-1472036574,semicircles,distance,78.23,m,accumulated_power,601,watts,altitude,3.3999999999999773,m,speed,3.706,m/s,power,158,watts,cadence,54,rpm,temperature,19,C,left_torque_effectiveness,75.5,percent,left_pedal_smoothness,24.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535204,s,position_lat,577798860,semicircles,position_long,-1472036560,semicircles,distance,82.29,m,accumulated_power,771,watts,altitude,3.3999999999999773,m,speed,3.83,m/s,power,170,watts,cadence,58,rpm,temperature,19,C,left_torque_effectiveness,75.5,percent,left_pedal_smoothness,24.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535205,s,position_lat,577799273,semicircles,position_long,-1472036515,semicircles,distance,86.15,m,accumulated_power,964,watts,altitude,3.3999999999999773,m,speed,3.802,m/s,power,193,watts,cadence,56,rpm,temperature,19,C,left_torque_effectiveness,86.5,percent,left_pedal_smoothness,26.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535206,s,position_lat,577799702,semicircles,position_long,-1472036519,semicircles,distance,90.14,m,accumulated_power,1187,watts,altitude,3.8000000000000114,m,speed,3.942,m/s,power,223,watts,cadence,54,rpm,temperature,19,C,left_torque_effectiveness,89.0,percent,left_pedal_smoothness,28.0,percent,,,,,,,,,,
Data,9,record,timestamp,776535207,s,position_lat,577800130,semicircles,position_long,-1472036541,semicircles,distance,94.14,m,accumulated_power,1455,watts,altitude,4.199999999999989,m,speed,4.022,m/s,power,268,watts,cadence,56,rpm,temperature,19,C,left_torque_effectiveness,89.0,percent,left_pedal_smoothness,28.0,percent,,,,,,,,,,
Data,9,record,timestamp,776535208,s,position_lat,577800565,semicircles,position_long,-1472036563,semicircles,distance,98.19,m,accumulated_power,1760,watts,altitude,4.399999999999977,m,speed,4.085,m/s,power,305,watts,cadence,58,rpm,temperature,19,C,left_torque_effectiveness,90.5,percent,left_pedal_smoothness,27.0,percent,,,,,,,,,,
Data,9,record,timestamp,776535209,s,position_lat,577801019,semicircles,position_long,-1472036557,semicircles,distance,102.42,m,accumulated_power,2059,watts,altitude,4.800000000000011,m,speed,4.129,m/s,power,299,watts,cadence,60,rpm,temperature,19,C,left_torque_effectiveness,90.5,percent,left_pedal_smoothness,27.0,percent,,,,,,,,,,
Data,9,record,timestamp,776535210,s,position_lat,577801478,semicircles,position_long,-1472036445,semicircles,distance,106.76,m,accumulated_power,2350,watts,altitude,5.0,m,speed,4.262,m/s,power,291,watts,cadence,61,rpm,temperature,19,C,left_torque_effectiveness,90.5,percent,left_pedal_smoothness,27.0,percent,,,,,,,,,,
Data,9,record,timestamp,776535211,s,position_lat,577801970,semicircles,position_long,-1472036285,semicircles,distance,111.45,m,accumulated_power,2648,watts,altitude,5.399999999999977,m,speed,4.499,m/s,power,298,watts,cadence,62,rpm,temperature,19,C,left_torque_effectiveness,84.0,percent,left_pedal_smoothness,22.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535212,s,position_lat,577802469,semicircles,position_long,-1472036058,semicircles,distance,116.31,m,accumulated_power,2931,watts,altitude,5.600000000000023,m,speed,4.579,m/s,power,283,watts,cadence,64,rpm,temperature,19,C,left_torque_effectiveness,80.5,percent,left_pedal_smoothness,22.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535213,s,position_lat,577802970,semicircles,position_long,-1472035783,semicircles,distance,121.26,m,accumulated_power,3199,watts,altitude,5.800000000000011,m,speed,4.698,m/s,power,268,watts,cadence,65,rpm,temperature,19,C,left_torque_effectiveness,80.5,percent,left_pedal_smoothness,22.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535214,s,position_lat,577803520,semicircles,position_long,-1472035498,semicircles,distance,126.69,m,accumulated_power,3487,watts,altitude,6.0,m,speed,5.132,m/s,power,288,watts,cadence,70,rpm,temperature,19,C,left_torque_effectiveness,80.0,percent,left_pedal_smoothness,24.0,percent,,,,,,,,,,
Data,9,record,timestamp,776535215,s,position_lat,577804055,semicircles,position_long,-1472035126,semicircles,distance,132.19,m,accumulated_power,3487,watts,altitude,6.199999999999989,m,speed,5.189,m/s,power,238,watts,cadence,70,rpm,temperature,19,C,left_torque_effectiveness,73.5,percent,left_pedal_smoothness,21.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535216,s,position_lat,577804615,semicircles,position_long,-1472034716,semicircles,distance,137.99,m,accumulated_power,3963,watts,altitude,6.199999999999989,m,speed,5.508,m/s,power,238,watts,cadence,77,rpm,temperature,19,C,left_torque_effectiveness,73.5,percent,left_pedal_smoothness,21.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535217,s,position_lat,577805145,semicircles,position_long,-1472034239,semicircles,distance,143.75,m,accumulated_power,4103,watts,altitude,6.199999999999989,m,speed,5.608,m/s,power,140,watts,cadence,78,rpm,temperature,19,C,left_torque_effectiveness,61.5,percent,left_pedal_smoothness,17.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535218,s,position_lat,577805659,semicircles,position_long,-1472033701,semicircles,distance,149.59,m,accumulated_power,4221,watts,altitude,6.0,m,speed,5.773,m/s,power,118,watts,cadence,72,rpm,temperature,19,C,left_torque_effectiveness,66.5,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,
Data,9,record,timestamp,776535219,s,position_lat,577806146,semicircles,position_long,-1472033064,semicircles,distance,155.6,m,accumulated_power,4343,watts,altitude,5.800000000000011,m,speed,5.981,m/s,power,122,watts,cadence,65,rpm,temperature,19,C,left_torque_effectiveness,66.5,percent,left_pedal_smoothness,20.5,percent,,,,,,,,,,
