file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,device_info.unknown,unknown.unknown,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.cadence[rpm],record.temperature[C],lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.total_cycles[cycles],lap.unknown,lap.message_index,lap.total_calories[kcal],lap.total_fat_calories[kcal],lap.avg_speed[m/s],lap.max_speed[m/s],lap.total_ascent[m],lap.total_descent[m],lap.event,lap.event_type,lap.avg_cadence[rpm],lap.max_cadence[rpm],lap.lap_trigger,lap.sport,event.data,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.total_cycles[cycles],session.nec_lat[semicircles],session.nec_long[semicircles],session.swc_lat[semicircles],session.swc_long[semicircles],session.message_index,session.total_calories[kcal],session.total_fat_calories[kcal],session.avg_speed[m/s],session.max_speed[m/s],session.total_ascent[m],session.total_descent[m],session.first_lap_index,session.num_laps,session.event,session.event_type,session.sport,session.sub_sport,session.avg_cadence[rpm],session.max_cadence[rpm],session.trigger,activity.timestamp,activity.total_timer_time[s],activity.num_sessions,activity.type,activity.event,activity.event_type,
3814993968,730423209,1,1169,4,
3814993968,730423209,1,1169,4,220,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,3814993968,1,1169,2.2,0,1,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,3814993968,1,1169,2.2,1,12,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,3814993968,1,0,2.86,2,12,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423209,405809569,-1413726177,7.14,42.799999999999955,6.961,72,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423211,405810733,-1413727412,21.56,42.799999999999955,7.421,72,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423211,405810733,-1413727412,21.56,42.799999999999955,7.421,72,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423212,405811332,-1413728082,29.17,42.799999999999955,7.773,75,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423213,405812007,-1413728720,37.07,42.799999999999955,7.96,79,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423214,405812594,-1413729469,45.03,42.799999999999955,7.96,80,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423220,405816288,-1413734349,96.01,42.799999999999955,8.566,87,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423225,405818045,-1413737466,125.45,42.799999999999955,7.681,80,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423231,405821457,-1413741217,168.43,42.799999999999955,6.455,67,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423232,405821988,-1413741727,174.75,43.200000000000045,6.385,66,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423233,405822524,-1413742213,180.99,43.60000000000002,6.422,65,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423234,405823067,-1413742696,187.26,44.200000000000045,6.391,65,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423235,405823601,-1413743212,193.63,44.60000000000002,6.391,65,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423236,405824102,-1413743767,199.97,45.0,6.35,65,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423239,405825952,-1413745151,219.85,45.0,6.8,76,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423242,405827838,-1413746718,240.94,45.0,6.855,79,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423243,405828382,-1413747320,247.82,45.39999999999998,7.003,79,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423244,405829039,-1413747824,255.0,45.799999999999955,7.119,80,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423245,405829694,-1413748332,262.14,46.39999999999998,7.087,80,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423246,405830336,-1413748909,269.51,46.799999999999955,6.943,81,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423247,405830861,-1413749570,276.58,47.200000000000045,7.048,81,18,
3814993968,730423209,1,1169,4,220,730423209,0,0,0,0,730423209,30781,1,0,2.86,3,121,94,0,730423252,405835538,-1413752631,323.03,47.200000000000045,7.043,81,18,
