file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,device_info.cum_operating_time[s],device_info.unknown,device_info.battery_voltage[V],device_info.battery_status,unknown.unknown,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.accumulated_power[watts],record.altitude[m],record.speed[m/s],record.power[watts],record.temperature[C],record.cadence[rpm],record.left_torque_effectiveness[percent],record.left_pedal_smoothness[percent],record.right_torque_effectiveness[percent],record.right_pedal_smoothness[percent],lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.total_cycles[cycles],lap.unknown,lap.total_work[J],lap.message_index,lap.total_calories[kcal],lap.total_fat_calories[kcal],lap.avg_speed[m/s],lap.max_speed[m/s],lap.avg_power[watts],lap.max_power[watts],lap.total_ascent[m],lap.total_descent[m],lap.normalized_power[watts],lap.event,lap.event_type,lap.avg_cadence[rpm],lap.max_cadence[rpm],lap.lap_trigger,lap.sport,lap.avg_left_torque_effectiveness[percent],lap.avg_left_pedal_smoothness[percent],event.data,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.total_cycles[cycles],session.nec_lat[semicircles],session.nec_long[semicircles],session.swc_lat[semicircles],session.swc_long[semicircles],session.total_work[J],session.message_index,session.total_calories[kcal],session.total_fat_calories[kcal],session.avg_speed[m/s],session.max_speed[m/s],session.avg_power[watts],session.max_power[watts],session.total_ascent[m],session.total_descent[m],session.first_lap_index,session.num_laps,session.normalized_power[watts],session.training_stress_score[tss],session.intensity_factor[if],session.unknown,session.event,session.event_type,session.sport,session.sub_sport,session.avg_cadence[rpm],session.max_cadence[rpm],session.trigger,session.avg_left_torque_effectiveness[percent],session.avg_left_pedal_smoothness[percent],activity.timestamp,activity.total_timer_time[s],activity.num_sessions,activity.type,activity.event,activity.event_type,
3867775733,776955820,1,1567,4,
3867775733,776955820,1,1567,4,280,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,3867775733,1,1567,2.8,0,1,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,3867775733,1,1567,2.8,1,12,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,3867775733,1,0,502.01,2,12,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,3,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,1,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,1,776955821,578064673,-1472066728,3.9,0,15.600000000000023,3.993,0,17,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,3,776955821,578064673,-1472066728,3.9,0,15.600000000000023,3.993,0,17,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,3,776955822,578065042,-1472066275,8.34,113,15.600000000000023,4.512,113,17,44,69.5,18.5,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955822,578065042,-1472066275,8.34,113,15.600000000000023,4.512,113,17,44,69.5,18.5,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955823,578065466,-1472065801,13.27,113,15.600000000000023,4.873,112,17,44,74.0,21.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955824,578065925,-1472065269,18.66,337,15.600000000000023,5.076,112,17,51,74.0,21.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955825,578066404,-1472064754,24.16,337,15.0,5.39,56,17,51,52.0,16.5,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955826,578066882,-1472064233,29.66,449,15.0,5.417,56,17,56,40.5,12.5,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955827,578067351,-1472063699,35.14,497,15.0,5.483,48,17,58,40.5,12.5,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955828,578067831,-1472063167,40.7,544,15.0,5.681,47,17,60,40.5,12.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955829,578068303,-1472062599,46.33,594,15.0,5.602,50,17,59,62.0,19.5,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955830,578068732,-1472062034,51.64,676,15.0,5.475,82,17,62,62.0,19.5,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955831,578069164,-1472061492,56.89,775,15.0,5.103,99,17,61,60.5,19.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955832,578069598,-1472061033,61.82,852,15.200000000000045,4.74,77,17,59,46.5,13.5,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955833,578070038,-1472060861,65.97,852,15.399999999999977,3.874,0,17,59,46.5,13.5,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955834,578070390,-1472061041,69.33,852,15.799999999999955,3.335,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955835,578070684,-1472061516,73.34,852,15.399999999999977,4.375,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955836,578070968,-1472062207,78.37,852,15.200000000000045,5.274,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955837,578071236,-1472063025,84.02,1012,14.799999999999955,5.726,32,17,53,49.0,9.5,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955838,578071486,-1472063925,90.07,1088,14.600000000000023,6.017,76,17,59,47.0,15.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955839,578071699,-1472064858,96.18,1161,14.399999999999977,5.922,73,17,64,47.0,15.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955840,578071906,-1472065801,102.34,1214,14.200000000000045,6.184,53,17,65,41.5,13.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955841,578072121,-1472066783,108.75,1214,13.799999999999955,6.319,0,17,65,41.5,13.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955842,578072347,-1472067773,115.24,1214,13.600000000000023,6.376,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955843,578072581,-1472068778,121.84,1214,13.399999999999977,6.579,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955844,578072803,-1472069797,128.49,1214,13.399999999999977,6.533,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955845,578073038,-1472070821,135.2,1214,13.399999999999977,6.636,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955846,578073283,-1472071847,141.96,1214,13.200000000000045,6.721,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955847,578073536,-1472072886,148.82,1214,13.0,6.722,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955848,578073776,-1472073937,155.71,1214,12.799999999999955,6.902,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955849,578074029,-1472074981,162.59,1214,12.600000000000023,6.824,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955850,578074434,-1472075890,169.27,1214,12.200000000000045,6.813,0,17,0,0.0,0.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955851,578075009,-1472076503,175.75,1214,12.0,6.425,0,17,0,41.5,13.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955852,578075795,-1472076632,183.01,1214,12.0,8.068,0,17,0,41.5,13.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955853,578076710,-1472076379,191.65,1214,11.800000000000011,8.284,0,17,0,41.5,13.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955854,578077614,-1472076014,200.37,1214,11.600000000000023,8.416,0,17,83,41.5,13.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955855,578078516,-1472075683,209.02,1239,11.399999999999977,8.755,25,17,85,29.0,9.5,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955856,578079503,-1472075412,218.37,1295,10.199999999999989,9.04,56,17,82,29.0,9.5,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955857,578080495,-1472075162,227.74,1365,9.600000000000023,9.113,70,17,72,46.0,10.0,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955858,578081503,-1472074906,237.27,1365,9.399999999999977,9.089,78,17,72,55.0,17.5,0.0,0.0,
3867775733,776955820,1,1567,4,280,776955821,0,0,0,0,776955821,84657440,69,1,38.0,3,11,167568,98,2.72265625,3,20,776955859,578082453,-1472074637,246.29,1521,9.399999999999977,9.064,78,17,59,55.0,17.5,0.0,0.0,
