file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,device_info.unknown,unknown.unknown,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.temperature[C],lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.unknown,lap.message_index,lap.total_calories[kcal],lap.total_fat_calories[kcal],lap.avg_speed[m/s],lap.max_speed[m/s],lap.total_ascent[m],lap.total_descent[m],lap.event,lap.event_type,lap.lap_trigger,lap.sport,event.data,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.nec_lat[semicircles],session.nec_long[semicircles],session.swc_lat[semicircles],session.swc_long[semicircles],session.message_index,session.total_calories[kcal],session.total_fat_calories[kcal],session.avg_speed[m/s],session.max_speed[m/s],session.total_ascent[m],session.total_descent[m],session.first_lap_index,session.num_laps,session.event,session.event_type,session.sport,session.sub_sport,session.trigger,activity.timestamp,activity.total_timer_time[s],activity.num_sessions,activity.type,activity.event,activity.event_type,
3814993968,808845361,1,1169,4,
3814993968,808845361,1,1169,4,220,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,3814993968,1,1169,2.2,0,1,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,3814993968,1,1169,2.2,1,12,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,3814993968,1,0,2.86,2,12,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845361,405790863,-1413540493,7.44,32.0,7.188,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845362,405791234,-1413539701,14.47,32.0,7.081,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845363,405791670,-1413538931,21.68,32.0,6.959,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845364,405792093,-1413538147,28.91,32.0,7.254,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845364,405792093,-1413538147,28.91,32.0,7.254,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845365,405792536,-1413537327,36.47,32.0,7.32,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845366,405793012,-1413536554,43.91,31.799999999999955,7.25,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845367,405793505,-1413535798,51.35,31.799999999999955,7.257,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845368,405794003,-1413535036,58.85,31.799999999999955,7.412,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845369,405794501,-1413534215,66.71,31.799999999999955,7.448,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845370,405794966,-1413533448,74.05,31.799999999999955,7.636,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845371,405795413,-1413532666,81.39,31.799999999999955,7.494,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845372,405795855,-1413531871,88.8,31.799999999999955,7.706,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845373,405796288,-1413531046,96.34,31.799999999999955,7.914,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845374,405796721,-1413530198,104.05,31.799999999999955,7.799,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845375,405797172,-1413529351,111.82,31.799999999999955,7.716,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845376,405797638,-1413528468,119.92,31.799999999999955,7.683,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845377,405798090,-1413527624,127.68,31.799999999999955,7.544,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845378,405798515,-1413526803,135.17,31.799999999999955,7.48,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845379,405798943,-1413525964,142.79,31.799999999999955,7.869,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845380,405799379,-1413525116,150.5,31.799999999999955,7.582,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845381,405799811,-1413524306,157.95,31.799999999999955,7.352,22,
3814993968,808845361,1,1169,4,220,808845361,0,0,0,0,808845361,49165,1,0,2.86,3,121,88,0,808845382,405800233,-1413523498,165.34,31.799999999999955,7.488,22,
