file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,device_info.unknown,device_info.cum_operating_time[s],device_info.battery_voltage[V],device_info.battery_status,unknown.unknown,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.total_cycles[cycles],lap.unknown,lap.total_work[J],lap.message_index,lap.total_calories[kcal],lap.total_fat_calories[kcal],lap.avg_speed[m/s],lap.max_speed[m/s],lap.avg_power[watts],lap.max_power[watts],lap.total_ascent[m],lap.total_descent[m],lap.normalized_power[watts],lap.event,lap.event_type,lap.avg_heart_rate[bpm],lap.max_heart_rate[bpm],lap.avg_cadence[rpm],lap.max_cadence[rpm],lap.lap_trigger,lap.sport,event.data,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.total_cycles[cycles],session.nec_lat[semicircles],session.nec_long[semicircles],session.swc_lat[semicircles],session.swc_long[semicircles],session.total_work[J],session.message_index,session.total_calories[kcal],session.total_fat_calories[kcal],session.avg_speed[m/s],session.max_speed[m/s],session.avg_power[watts],session.max_power[watts],session.total_ascent[m],session.total_descent[m],session.first_lap_index,session.num_laps,session.normalized_power[watts],session.training_stress_score[tss],session.intensity_factor[if],session.unknown,session.event,session.event_type,session.sport,session.sub_sport,session.avg_heart_rate[bpm],session.max_heart_rate[bpm],session.avg_cadence[rpm],session.max_cadence[rpm],session.trigger,activity.timestamp,activity.total_timer_time[s],activity.num_sessions,activity.type,activity.event,activity.event_type,
3846497146,752769702,1,1036,4,
3846497146,752769702,1,1036,4,300,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,3846497146,1,1036,3.0,0,1,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,3846497146,1,1036,3.0,1,12,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,3846497146,1,979,2.6,2,12,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,24653022,1,979,2.6,3,120,389,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769693,578063740,-1472068498,1.18,93.60000000000002,2.807,152,77,49,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769694,578063509,-1472068842,2.36,93.60000000000002,2.825,152,80,50,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769695,578063260,-1472069219,4.0,93.60000000000002,3.04,135,81,49,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769696,578062979,-1472069538,5.55,93.60000000000002,3.152,177,83,51,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769697,578062656,-1472069861,7.41,93.60000000000002,3.342,220,84,57,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769698,578062305,-1472070149,9.4,93.60000000000002,3.364,213,85,59,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769699,578061950,-1472070456,11.82,93.60000000000002,3.503,191,86,59,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769700,578061504,-1472070663,15.91,93.60000000000002,3.481,177,87,62,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769701,578061226,-1472071076,19.55,93.60000000000002,3.628,161,89,59,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769702,578060932,-1472071530,23.48,93.60000000000002,3.837,174,90,61,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769703,578060638,-1472071938,27.2,93.60000000000002,3.859,170,92,65,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769704,578060293,-1472072314,31.14,93.60000000000002,3.972,172,92,66,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769705,578059661,-1472072966,38.22,93.60000000000002,3.892,173,94,66,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769706,578059404,-1472073272,41.27,93.60000000000002,3.585,184,95,67,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769707,578059110,-1472073658,44.9,93.60000000000002,3.62,176,96,68,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769708,578058757,-1472074259,49.82,93.60000000000002,3.895,168,97,68,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769709,578058382,-1472074750,54.46,93.60000000000002,3.906,160,97,69,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769710,578058063,-1472075184,58.46,93.60000000000002,3.893,155,99,69,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769711,578057669,-1472075602,62.96,94.0,4.049,167,100,67,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769712,578057253,-1472075974,67.44,94.0,4.024,195,100,67,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769713,578056832,-1472076355,72.0,94.39999999999998,4.12,206,101,69,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769714,578056436,-1472076783,76.55,94.79999999999995,4.116,212,103,70,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769715,578056073,-1472077162,80.67,95.39999999999998,3.942,210,104,70,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769716,578055698,-1472077559,84.95,95.79999999999995,4.123,210,106,70,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769717,578055330,-1472077988,89.28,95.79999999999995,4.136,193,106,71,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769718,578054995,-1472078418,93.39,95.79999999999995,4.127,197,108,70,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769719,578054674,-1472078828,97.32,95.79999999999995,3.974,222,109,69,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769720,578054336,-1472079237,101.36,95.79999999999995,3.982,208,111,70,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769721,578053920,-1472079683,106.12,95.79999999999995,4.364,194,112,70,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769722,578053503,-1472080085,110.72,95.79999999999995,4.187,197,113,69,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769723,578053099,-1472080468,115.17,96.20000000000005,4.203,210,114,69,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769724,578052713,-1472080834,119.41,96.60000000000002,4.187,244,115,67,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769725,578052362,-1472081196,123.39,97.0,3.898,247,116,66,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769726,578052012,-1472081572,127.39,97.39999999999998,3.87,232,116,65,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769727,578051693,-1472081945,131.16,97.79999999999995,3.769,232,117,64,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769728,578051378,-1472082357,135.03,97.79999999999995,3.907,203,117,62,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769729,578051082,-1472082751,138.71,97.79999999999995,3.768,154,118,60,20,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769730,578050806,-1472083153,142.28,97.79999999999995,3.664,131,118,58,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769731,578050538,-1472083570,145.88,97.79999999999995,3.5,131,118,56,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769732,578050336,-1472083955,148.92,97.79999999999995,3.071,61,118,49,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769733,578050219,-1472084373,151.72,97.79999999999995,2.839,85,118,45,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769734,578050233,-1472084787,154.28,97.79999999999995,2.867,185,119,43,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769735,578050415,-1472085223,157.41,98.20000000000005,3.333,185,119,46,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769736,578050652,-1472085706,161.12,98.79999999999995,3.748,209,119,49,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769737,578050973,-1472086115,164.96,99.20000000000005,3.978,140,119,60,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769738,578051291,-1472086683,169.55,99.60000000000002,4.377,140,119,66,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769739,578051522,-1472087309,173.96,100.0,4.352,100,119,63,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769740,578051833,-1472087938,178.82,100.0,4.729,66,119,57,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769741,578052025,-1472088606,183.28,100.0,4.765,66,119,57,19,
3846497146,752769702,1,1036,4,300,752769693,0,0,0,0,752769693,84647755,1,979,2.6,4,11,100,14678,2.625,1,4,752769742,578052292,-1472089265,188.06,100.0,5.123,30,118,49,19,
