file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,event.battery_level[V],event.virtual_partner_speed[m/s],device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,unknown.unknown,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.message_index,lap.total_calories[kcal],lap.avg_speed[m/s],lap.avg_power[watts],lap.max_power[watts],lap.total_ascent[m],lap.total_descent[m],lap.event,lap.event_type,lap.avg_heart_rate[bpm],lap.max_heart_rate[bpm],lap.avg_cadence[rpm],lap.max_cadence[rpm],lap.intensity,lap.lap_trigger,lap.sport,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.message_index,session.total_calories[kcal],session.avg_speed[m/s],session.avg_power[watts],session.max_power[watts],session.total_descent[m],session.first_lap_index,session.num_laps,session.event,session.event_type,session.sport,session.avg_heart_rate[bpm],session.max_heart_rate[bpm],session.avg_cadence[rpm],session.max_cadence[rpm],event.data,activity.timestamp,activity.total_timer_time[s],activity.num_sessions,activity.type,activity.event,activity.event_type,
3781460954,803100200,1,1036,4,
3781460954,803100200,1,1036,4,270,
3781460954,803100200,1,1036,4,270,803100200,0,0,0,0,
3781460954,803100200,1,1036,4,270,803100200,0,11,3,134,4.177,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,1036,2.7,0,1,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,1,12,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,2,12,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,3,11,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,4,121,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100200,406178558,-1412194277,0.0,71.79999999999995,0.0,75,106,73,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100202,406178601,-1412194348,0.0,71.79999999999995,0.0,80,107,77,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100203,406178651,-1412194315,0.0,71.79999999999995,0.0,80,107,80,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100204,406178667,-1412194292,0.06,71.79999999999995,0.0,86,108,82,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100205,406178662,-1412194148,1.01,71.79999999999995,0.0,87,108,82,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100206,406178680,-1412194101,1.21,71.79999999999995,0.0,88,109,82,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100207,406178701,-1412193970,1.94,71.79999999999995,0.0,88,110,84,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100208,406178716,-1412193919,2.19,71.79999999999995,0.0,90,111,84,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100209,406178717,-1412193854,2.6,71.79999999999995,0.0,90,111,84,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100210,406178718,-1412193800,2.94,71.79999999999995,0.0,90,112,84,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100211,406178713,-1412193764,3.2,71.79999999999995,0.0,90,112,84,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100212,406178714,-1412193726,3.44,71.79999999999995,0.0,90,112,84,22,
3781460954,803100200,1,1036,4,270,803100200,0,12,0,1,4.177,6.72,803100200,3781460954,1,979,2.3,5,120,3,803100213,406178716,-1412193686,3.68,71.79999999999995,0.0,90,112,84,22,
