file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,device_info.unknown,unknown.unknown,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.cadence[rpm],record.temperature[C],event.data,lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.total_cycles[cycles],lap.unknown,lap.message_index,lap.total_calories[kcal],lap.total_fat_calories[kcal],lap.avg_speed[m/s],lap.max_speed[m/s],lap.total_ascent[m],lap.total_descent[m],lap.event,lap.event_type,lap.avg_cadence[rpm],lap.max_cadence[rpm],lap.lap_trigger,lap.sport,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.total_cycles[cycles],session.nec_lat[semicircles],session.nec_long[semicircles],session.swc_lat[semicircles],session.swc_long[semicircles],session.message_index,session.total_calories[kcal],session.total_fat_calories[kcal],session.avg_speed[m/s],session.max_speed[m/s],session.total_ascent[m],session.total_descent[m],session.first_lap_index,session.num_laps,session.event,session.event_type,session.sport,session.sub_sport,session.avg_cadence[rpm],session.max_cadence[rpm],session.trigger,activity.timestamp,activity.total_timer_time[s],activity.num_sessions,activity.type,activity.event,activity.event_type,
3814993968,746730624,1,1169,4,
3814993968,746730624,1,1169,4,220,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,3814993968,1,1169,2.2,0,1,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,3814993968,1,1169,2.2,1,12,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,3814993968,1,0,2.86,2,12,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730624,405391126,-1413308286,3.09,0.0,3.089,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730624,405391126,-1413308286,3.09,0.0,3.089,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730624,405391126,-1413308286,3.09,0.0,3.089,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730627,405392595,-1413309275,14.92,0.0,4.395,45,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730628,405393070,-1413309665,19.52,0.0,4.604,42,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730629,405393564,-1413310055,24.25,0.0,4.727,38,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730635,405396718,-1413312941,57.26,0.0,5.988,62,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730643,405401209,-1413317459,109.63,0.0,6.768,71,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730650,405405436,-1413321450,159.31,0.0,7.394,78,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730655,405408333,-1413324065,196.0,0.0,6.784,0,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730657,405409599,-1413323941,208.86,0.0,6.555,34,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730660,405411110,-1413322007,228.92,0.0,6.827,71,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730666,405413958,-1413317528,272.44,0.0,7.472,78,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730674,405418134,-1413310757,335.1,0.0,8.095,84,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730682,405422757,-1413303687,400.88,0.0,8.299,86,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730684,405423881,-1413301967,417.26,0.0,8.141,82,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730688,405425233,-1413299001,446.18,0.0,5.898,0,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730692,405426263,-1413296925,461.2,0.0,2.641,0,20,
3814993968,746730624,1,1169,4,220,746730624,0,0,0,0,746730624,30781,1,0,2.86,3,121,99,0,746730695,405426440,-1413296589,467.17,0.0,1.571,0,20,
