file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,event.battery_level[V],event.virtual_partner_speed[m/s],device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,unknown.unknown,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],event.data,lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.message_index,lap.total_calories[kcal],lap.avg_speed[m/s],lap.max_speed[m/s],lap.avg_power[watts],lap.max_power[watts],lap.total_ascent[m],lap.total_descent[m],lap.event,lap.event_type,lap.avg_heart_rate[bpm],lap.max_heart_rate[bpm],lap.avg_cadence[rpm],lap.max_cadence[rpm],lap.intensity,lap.lap_trigger,lap.sport,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.message_index,session.total_calories[kcal],session.avg_speed[m/s],session.max_speed[m/s],session.avg_power[watts],session.max_power[watts],session.total_descent[m],session.first_lap_index,session.num_laps,session.event,session.event_type,session.sport,session.avg_heart_rate[bpm],session.max_heart_rate[bpm],session.avg_cadence[rpm],session.max_cadence[rpm],activity.timestamp,activity.total_timer_time[s],activity.num_sessions,activity.type,activity.event,activity.event_type,
3781460954,803445880,1,1036,4,
3781460954,803445880,1,1036,4,270,
3781460954,803445880,1,1036,4,270,803445880,0,0,0,0,
3781460954,803445880,1,1036,4,270,803445880,0,11,3,134,4.157,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,1036,2.7,0,1,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,1,12,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,2,12,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,3,11,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,4,121,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445880,406180173,-1412194074,0.0,54.0,0.0,61,100,47,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445880,406180173,-1412194074,0.0,54.0,0.0,61,100,47,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445883,406180173,-1412194074,0.0,54.0,0.0,106,100,55,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445883,406180173,-1412194074,0.0,54.0,0.0,106,100,55,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445884,406180168,-1412194081,0.0,54.0,0.0,109,101,57,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445885,406180166,-1412194081,0.0,54.0,0.0,114,102,57,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445886,406180165,-1412194082,0.0,54.0,0.0,117,102,58,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445887,406180165,-1412194083,0.0,54.0,0.0,115,103,57,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445888,406180164,-1412194083,0.0,54.0,0.0,114,103,56,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445889,406180164,-1412194084,0.01,54.0,0.0,112,104,55,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445890,406180164,-1412194084,0.01,54.0,0.0,111,103,55,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445891,406180164,-1412194085,0.01,54.0,0.0,111,103,55,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445892,406180164,-1412194085,0.01,54.0,0.0,110,103,54,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445893,406180164,-1412194086,0.01,54.0,0.0,106,103,53,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445894,406180164,-1412194086,0.01,54.0,0.0,105,103,53,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445895,406180164,-1412194087,0.01,54.0,0.0,105,104,53,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445896,406180164,-1412194088,0.01,54.0,0.0,104,104,52,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445897,406180163,-1412194090,0.01,54.0,0.0,103,105,52,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445898,406180163,-1412194092,0.01,54.0,0.0,102,106,52,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445899,406180161,-1412194094,0.01,54.0,0.0,102,107,51,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445900,406180161,-1412194095,0.01,54.0,0.0,105,108,52,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445901,406180160,-1412194097,0.01,54.0,0.0,106,108,52,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445902,406180159,-1412194099,0.01,54.0,0.0,102,109,51,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445903,406180158,-1412194101,0.01,54.0,0.0,101,109,51,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445904,406180158,-1412194103,0.01,54.0,0.0,102,109,51,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445905,406180157,-1412194104,0.01,54.0,0.0,102,109,51,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445906,406180156,-1412194106,0.01,54.0,0.0,102,109,51,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445907,406180156,-1412194107,0.01,54.0,0.0,100,109,50,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445908,406180155,-1412194109,0.01,54.0,0.0,98,109,50,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445909,406180155,-1412194110,0.01,54.0,0.0,98,110,50,27,
3781460954,803445880,1,1036,4,270,803445880,0,12,0,1,4.157,6.72,803445880,3781460954,1,979,2.3,5,120,3,803445910,406180154,-1412194111,0.01,54.0,0.0,100,110,50,27,
