file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.cadence[rpm],record.temperature[C],event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,event.data,lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.message_index,lap.max_speed[m/s],lap.total_ascent[m],lap.total_descent[m],lap.event,lap.event_type,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.message_index,session.total_calories[kcal],session.total_ascent[m],session.total_descent[m],session.event,session.event_type,session.sport,activity.timestamp,activity.total_timer_time[s],activity.local_timestamp,activity.num_sessions,activity.type,activity.event,activity.event_type,
3888710376,778155513,1,1967,4,
3888710376,778155513,1,1967,4,370,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145578,560668542,101225594,0.0,436.0,1.02,0,17,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145579,560668599,101225508,0.19,439.6,1.02,0,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145580,560668689,101225402,1.28,439.6,1.02,0,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145581,560668673,101225216,2.48,439.6,1.02,0,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145582,560668767,101225050,3.86,439.6,1.02,0,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145583,560668858,101224915,5.07,437.0,1.31,49,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145584,560668919,101224769,6.16,437.0,1.23,49,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145585,560669005,101224632,7.35,437.0,1.13,49,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145586,560669119,101224527,8.61,437.20000000000005,1.16,49,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145587,560669207,101224418,9.69,437.20000000000005,1.16,49,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145588,560669304,101224313,10.8,437.4,1.12,50,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145589,560669371,101224044,12.64,437.6,1.12,51,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145590,560669515,101223930,14.18,437.6,1.57,51,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145591,560669571,101223792,15.19,437.79999999999995,1.54,51,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145592,560669611,101223623,16.34,438.0,1.21,51,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145593,560669642,101223467,17.38,438.20000000000005,1.17,51,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145594,560669672,101223292,18.54,438.4,1.08,51,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145595,560669732,101223137,19.68,438.6,1.12,51,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145596,560669829,101223062,20.71,438.79999999999995,1.12,48,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145597,560669853,101222902,21.76,439.0,1.06,48,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145598,560669951,101222803,22.87,439.20000000000005,1.05,48,22,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145599,560670007,101222666,23.89,439.4,1.08,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145600,560670028,101222467,25.2,439.6,1.04,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145601,560670085,101222216,26.88,439.79999999999995,1.17,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145602,560670152,101222044,28.15,440.0,1.44,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145603,560670165,101221857,29.35,440.20000000000005,1.35,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145604,560670187,101221646,30.71,440.4,1.27,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145605,560670252,101221496,31.85,440.6,1.31,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145606,560670338,101221336,33.16,440.6,1.31,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145607,560670409,101221140,34.58,440.79999999999995,1.26,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145608,560670501,101220999,35.82,441.0,1.32,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145609,560670591,101220851,37.09,441.20000000000005,1.28,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145610,560670683,101220698,38.4,441.4,1.27,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145611,560670780,101220563,39.64,441.6,1.28,45,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145612,560670912,101220472,41.01,441.79999999999995,1.27,45,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145613,560670982,101220353,42.0,442.0,1.27,46,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145614,560671054,101220216,43.11,442.20000000000005,1.18,46,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145615,560671105,101220066,44.18,442.4,1.15,46,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145616,560671102,101219928,45.05,442.4,1.12,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145617,560671087,101219749,46.21,442.6,1.03,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145618,560671020,101219618,47.25,443.0,1.03,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145619,560671007,101219507,47.98,443.20000000000005,1.06,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145620,560671039,101219379,48.84,443.4,0.95,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145621,560671071,101219214,49.95,443.4,0.92,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145622,560671112,101219096,50.78,443.79999999999995,0.97,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145623,560671153,101218981,51.61,444.0,0.93,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145624,560671169,101218840,52.52,444.20000000000005,0.9,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145625,560671225,101218708,53.52,444.4,0.9,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145626,560671308,101218525,54.91,444.6,0.92,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145627,560671383,101218370,56.12,444.79999999999995,0.92,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145628,560671388,101218250,56.88,445.0,1.09,47,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145629,560671401,101218139,57.6,445.20000000000005,1.01,46,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145630,560671427,101218062,58.16,445.4,0.94,46,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145631,560671464,101217952,58.95,445.6,0.85,46,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145632,560671470,101217817,59.82,445.79999999999995,0.79,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145633,560671492,101217679,60.73,446.0,0.84,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145634,560671529,101217550,61.61,446.20000000000005,0.88,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145635,560671508,101217386,62.68,446.4,0.89,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145636,560671561,101217256,63.64,446.6,1.01,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145637,560671560,101217107,64.6,446.79999999999995,1.01,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145638,560671613,101217013,65.38,447.0,0.96,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145639,560671649,101216919,66.07,447.20000000000005,0.83,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145640,560671629,101216803,66.84,447.4,0.73,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145641,560671634,101216685,67.59,447.6,0.75,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145642,560671665,101216537,68.58,447.6,0.75,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145643,560671681,101216418,69.37,447.79999999999995,0.91,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145644,560671674,101216313,70.04,448.0,0.81,50,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145645,560671672,101216220,70.64,448.20000000000005,0.81,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145646,560671678,101216136,71.18,448.4,0.64,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145647,560671688,101216054,71.71,448.6,0.56,48,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145648,560671702,101215984,72.19,448.79999999999995,0.53,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145649,560671730,101215918,72.68,449.0,0.53,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145650,560671754,101215874,73.04,449.20000000000005,0.49,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145651,560671769,101215748,73.86,449.4,0.38,49,23,
3888710376,778155513,1,1967,4,370,778162713,3888710376,1,1967,3.7,0,1,778145652,560671766,101215698,74.17,449.4,0.71,49,23,
