file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.type,file_creator.software_version,event.timestamp[s],event.timer_trigger,event.event,event.event_type,event.event_group,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.product,device_info.software_version,device_info.device_index,device_info.device_type,device_info.unknown,unknown.unknown,record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.temperature[C],event.data,lap.timestamp[s],lap.start_time,lap.start_position_lat[semicircles],lap.start_position_long[semicircles],lap.end_position_lat[semicircles],lap.end_position_long[semicircles],lap.total_elapsed_time[s],lap.total_timer_time[s],lap.total_distance[m],lap.unknown,lap.message_index,lap.total_calories[kcal],lap.total_fat_calories[kcal],lap.avg_speed[m/s],lap.max_speed[m/s],lap.total_ascent[m],lap.total_descent[m],lap.event,lap.event_type,lap.lap_trigger,lap.sport,session.timestamp[s],session.start_time,session.start_position_lat[semicircles],session.start_position_long[semicircles],session.total_elapsed_time[s],session.total_timer_time[s],session.total_distance[m],session.nec_lat[semicircles],session.nec_long[semicircles],session.swc_lat[semicircles],session.swc_long[semicircles],session.message_index,session.total_calories[kcal],session.total_fat_calories[kcal],session.avg_speed[m/s],session.max_speed[m/s],session.total_ascent[m],session.total_descent[m],session.first_lap_index,session.num_laps,session.event,session.event_type,session.sport,session.sub_sport,session.trigger,activity.timestamp,activity.total_timer_time[s],activity.num_sessions,activity.type,activity.event,activity.event_type,
3814993968,804102272,1,1169,4,
3814993968,804102272,1,1169,4,220,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,3814993968,1,1169,2.2,0,1,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,3814993968,1,1169,2.2,1,12,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,3814993968,1,0,2.86,2,12,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102272,405764874,-1413577562,4.79,29.399999999999977,4.456,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102273,405765117,-1413577835,7.88,29.399999999999977,4.03,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102274,405765430,-1413578112,11.49,29.399999999999977,3.699,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102274,405765430,-1413578112,11.49,29.399999999999977,3.699,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102275,405765701,-1413578423,14.97,29.399999999999977,3.674,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102276,405766051,-1413578762,19.15,30.0,4.496,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102277,405766454,-1413579124,23.83,30.0,4.604,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102278,405766919,-1413579581,29.42,30.0,5.316,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102279,405767374,-1413580041,34.95,30.0,5.371,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102280,405767781,-1413580451,39.87,30.0,4.772,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102281,405768092,-1413580818,43.91,30.0,3.914,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102282,405768309,-1413581095,46.81,30.0,2.728,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102283,405768488,-1413581274,48.93,30.0,2.222,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102284,405768642,-1413581349,50.46,30.0,1.63,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102285,405768701,-1413581375,51.04,30.0,0.49,24,
3814993968,804102272,1,1169,4,220,804102272,0,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102286,405768722,-1413581423,51.33,30.0,0.0,24,
3814993968,804102272,1,1169,4,220,804102287,1,0,4,0,804102272,49165,1,0,2.86,3,121,87,0,804102286,405768722,-1413581423,51.33,30.0,0.0,24,
3814993968,804102272,1,1169,4,220,804102287,1,0,4,0,804102272,49165,1,0,2.86,3,121,87,0,804102287,405768713,-1413581464,51.33,30.0,0.0,24,
3814993968,804102272,1,1169,4,220,804102295,1,0,0,0,804102272,49165,1,0,2.86,3,121,87,0,804102287,405768713,-1413581464,51.33,30.0,0.0,24,
