Data,5,record,timestamp,777517778,s,position_lat,406292926,semicircles,position_long,-1413033265,semicircles,distance,162.14,m,altitude,101.39999999999998,m,speed,6.519,m/s,cadence,69,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517783,s,position_lat,406291104,semicircles,position_long,-1413036531,semicircles,distance,192.53,m,altitude,101.0,m,speed,5.773,m/s,cadence,66,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517784,s,position_lat,406290755,semicircles,position_long,-1413037124,semicircles,distance,203.4,m,altitude,101.0,m,speed,5.956,m/s,cadence,67,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517789,s,position_lat,406288963,semicircles,position_long,-1413040892,semicircles,distance,231.24,m,altitude,100.79999999999995,m,speed,7.514,m/s,cadence,0,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517793,s,position_lat,406286845,semicircles,position_long,-1413044440,semicircles,distance,265.06,m,altitude,100.60000000000002,m,speed,7.861,m/s,cadence,0,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517795,s,position_lat,406285763,semicircles,position_long,-1413045953,semicircles,distance,280.49,m,altitude,100.20000000000005,m,speed,7.77,m/s,cadence,83,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517796,s,position_lat,406285287,semicircles,position_long,-1413046670,semicircles,distance,295.04,m,altitude,100.0,m,speed,7.245,m/s,cadence,81,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517798,s,position_lat,406284496,semicircles,position_long,-1413048295,semicircles,distance,302.15,m,altitude,99.79999999999995,m,speed,7.182,m/s,cadence,78,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517799,s,position_lat,406284149,semicircles,position_long,-1413048953,semicircles,distance,313.73,m,altitude,100.0,m,speed,6.015,m/s,cadence,78,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517801,s,position_lat,406283540,semicircles,position_long,-1413049958,semicircles,distance,317.79,m,altitude,100.20000000000005,m,speed,4.017,m/s,cadence,50,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517802,s,position_lat,406283250,semicircles,position_long,-1413050236,semicircles,distance,324.3,m,altitude,100.60000000000002,m,speed,3.36,m/s,cadence,50,rpm,temperature,38,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517805,s,position_lat,406282851,semicircles,position_long,-1413051110,semicircles,distance,329.05,m,altitude,101.39999999999998,m,speed,2.575,m/s,cadence,39,rpm,temperature,37,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517807,s,position_lat,406282721,semicircles,position_long,-1413051498,semicircles,distance,332.26,m,altitude,102.0,m,speed,1.463,m/s,cadence,0,rpm,temperature,37,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517808,s,position_lat,406282666,semicircles,position_long,-1413051607,semicircles,distance,333.22,m,altitude,102.20000000000005,m,speed,1.08,m/s,cadence,0,rpm,temperature,37,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517809,s,position_lat,406282642,semicircles,position_long,-1413051635,semicircles,distance,333.5,m,altitude,102.39999999999998,m,speed,0.575,m/s,cadence,0,rpm,temperature,37,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517811,s,position_lat,406282523,semicircles,position_long,-1413051604,semicircles,distance,333.61,m,altitude,103.0,m,speed,0.463,m/s,cadence,0,rpm,temperature,37,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517813,s,position_lat,406282429,semicircles,position_long,-1413051470,semicircles,distance,333.61,m,altitude,103.20000000000005,m,speed,0.0,m/s,cadence,0,rpm,temperature,37,C,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,777517822,,unknown,1,,unknown,1,,unknown,2,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517832,s,position_lat,406282485,semicircles,position_long,-1413051714,semicircles,distance,335.75,m,altitude,104.60000000000002,m,speed,1.814,m/s,temperature,36,C,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,777517833,,unknown,1,,unknown,1,,unknown,3,,unknown,2,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517834,s,position_lat,406282356,semicircles,position_long,-1413052467,semicircles,distance,347.14,m,altitude,104.60000000000002,m,speed,3.014,m/s,cadence,50,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517836,s,position_lat,406281923,semicircles,position_long,-1413053695,semicircles,distance,357.86,m,altitude,104.60000000000002,m,speed,4.333,m/s,cadence,43,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517841,s,position_lat,406279804,semicircles,position_long,-1413057246,semicircles,distance,385.8,m,altitude,104.60000000000002,m,speed,7.035,m/s,cadence,94,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517842,s,position_lat,406279409,semicircles,position_long,-1413057965,semicircles,distance,399.67,m,altitude,104.60000000000002,m,speed,6.566,m/s,cadence,94,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517849,s,position_lat,406276077,semicircles,position_long,-1413063638,semicircles,distance,452.9,m,altitude,104.60000000000002,m,speed,7.803,m/s,cadence,87,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517852,s,position_lat,406273977,semicircles,position_long,-1413065710,semicircles,distance,469.07,m,altitude,104.39999999999998,m,speed,7.704,m/s,cadence,89,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517854,s,position_lat,406273017,semicircles,position_long,-1413067364,semicircles,distance,484.68,m,altitude,104.20000000000005,m,speed,7.781,m/s,cadence,0,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517855,s,position_lat,406272535,semicircles,position_long,-1413068339,semicircles,distance,493.45,m,altitude,104.0,m,speed,8.662,m/s,cadence,0,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517856,s,position_lat,406272003,semicircles,position_long,-1413069277,semicircles,distance,502.23,m,altitude,103.79999999999995,m,speed,9.501,m/s,cadence,0,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517857,s,position_lat,406271294,semicircles,position_long,-1413070172,semicircles,distance,511.78,m,altitude,103.79999999999995,m,speed,9.991,m/s,cadence,0,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517858,s,position_lat,406270672,semicircles,position_long,-1413071164,semicircles,distance,521.38,m,altitude,103.39999999999998,m,speed,9.856,m/s,cadence,0,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517860,s,position_lat,406269278,semicircles,position_long,-1413073285,semicircles,distance,542.29,m,altitude,102.79999999999995,m,speed,9.821,m/s,cadence,0,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517862,s,position_lat,406267808,semicircles,position_long,-1413075130,semicircles,distance,562.03,m,altitude,102.39999999999998,m,speed,9.072,m/s,cadence,0,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517864,s,position_lat,406266506,semicircles,position_long,-1413076752,semicircles,distance,579.44,m,altitude,102.0,m,speed,7.987,m/s,cadence,0,rpm,temperature,36,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517865,s,position_lat,406265966,semicircles,position_long,-1413077356,semicircles,distance,586.28,m,altitude,101.79999999999995,m,speed,6.608,m/s,cadence,0,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517866,s,position_lat,406265489,semicircles,position_long,-1413077957,semicircles,distance,592.7,m,altitude,101.39999999999998,m,speed,6.249,m/s,cadence,0,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517867,s,position_lat,406265108,semicircles,position_long,-1413078621,semicircles,distance,598.94,m,altitude,101.0,m,speed,6.352,m/s,cadence,0,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517868,s,position_lat,406264713,semicircles,position_long,-1413079212,semicircles,distance,604.8,m,altitude,100.79999999999995,m,speed,6.193,m/s,cadence,0,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517869,s,position_lat,406264278,semicircles,position_long,-1413079823,semicircles,distance,617.33,m,altitude,100.60000000000002,m,speed,6.46,m/s,cadence,0,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517872,s,position_lat,406263173,semicircles,position_long,-1413081904,semicircles,distance,630.13,m,altitude,99.79999999999995,m,speed,6.079,m/s,cadence,75,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517873,s,position_lat,406262763,semicircles,position_long,-1413082675,semicircles,distance,643.98,m,altitude,99.60000000000002,m,speed,6.412,m/s,cadence,81,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517878,s,position_lat,406260888,semicircles,position_long,-1413086881,semicircles,distance,673.61,m,altitude,99.0,m,speed,7.8,m/s,cadence,87,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517879,s,position_lat,406260118,semicircles,position_long,-1413087570,semicircles,distance,682.31,m,altitude,99.0,m,speed,7.82,m/s,cadence,90,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517882,s,position_lat,406257988,semicircles,position_long,-1413089996,semicircles,distance,718.47,m,altitude,98.79999999999995,m,speed,8.84,m/s,cadence,94,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517885,s,position_lat,406255853,semicircles,position_long,-1413092324,semicircles,distance,745.27,m,altitude,98.60000000000002,m,speed,8.672,m/s,cadence,96,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517892,s,position_lat,406252108,semicircles,position_long,-1413098897,semicircles,distance,807.07,m,altitude,98.39999999999998,m,speed,8.793,m/s,cadence,90,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517896,s,position_lat,406249963,semicircles,position_long,-1413102382,semicircles,distance,831.7,m,altitude,98.0,m,speed,8.353,m/s,cadence,90,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517897,s,position_lat,406249558,semicircles,position_long,-1413103407,semicircles,distance,848.89,m,altitude,97.79999999999995,m,speed,8.724,m/s,cadence,92,rpm,temperature,35,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517900,s,position_lat,406247902,semicircles,position_long,-1413106317,semicircles,distance,867.76,m,altitude,97.39999999999998,m,speed,9.156,m/s,cadence,96,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517902,s,position_lat,406246785,semicircles,position_long,-1413108331,semicircles,distance,886.49,m,altitude,97.0,m,speed,9.1,m/s,cadence,96,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517904,s,position_lat,406245637,semicircles,position_long,-1413110191,semicircles,distance,904.42,m,altitude,96.79999999999995,m,speed,8.876,m/s,cadence,83,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517906,s,position_lat,406244444,semicircles,position_long,-1413111988,semicircles,distance,931.69,m,altitude,96.60000000000002,m,speed,8.999,m/s,cadence,82,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517912,s,position_lat,406241949,semicircles,position_long,-1413117468,semicircles,distance,970.57,m,altitude,96.39999999999998,m,speed,7.778,m/s,cadence,30,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517913,s,position_lat,406241534,semicircles,position_long,-1413118328,semicircles,distance,984.99,m,altitude,96.39999999999998,m,speed,7.583,m/s,cadence,30,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517918,s,position_lat,406239142,semicircles,position_long,-1413121426,semicircles,distance,1010.93,m,altitude,96.20000000000005,m,speed,6.177,m/s,cadence,65,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517919,s,position_lat,406238963,semicircles,position_long,-1413121963,semicircles,distance,1015.28,m,altitude,96.20000000000005,m,speed,4.715,m/s,cadence,65,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517922,s,position_lat,406238685,semicircles,position_long,-1413122987,semicircles,distance,1023.53,m,altitude,96.0,m,speed,1.71,m/s,cadence,0,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517927,s,position_lat,406238815,semicircles,position_long,-1413123047,semicircles,distance,1024.14,m,altitude,96.0,m,speed,0.829,m/s,cadence,0,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517936,s,position_lat,406239181,semicircles,position_long,-1413123255,semicircles,distance,1025.2,m,altitude,96.0,m,speed,0.0,m/s,cadence,0,rpm,temperature,34,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517938,s,position_lat,406239162,semicircles,position_long,-1413123247,semicircles,distance,1025.28,m,altitude,96.0,m,speed,0.0,m/s,cadence,0,rpm,temperature,33,C,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,777517948,,unknown,1,,unknown,1,,unknown,2,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517952,s,position_lat,406239533,semicircles,position_long,-1413123482,semicircles,distance,1026.92,m,altitude,96.0,m,speed,0.499,m/s,temperature,33,C,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,777517954,,unknown,1,,unknown,1,,unknown,3,,unknown,2,,unknown,1,,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517954,s,position_lat,406239465,semicircles,position_long,-1413123644,semicircles,distance,1029.61,m,altitude,96.0,m,speed,1.287,m/s,cadence,23,rpm,temperature,33,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517958,s,position_lat,406238882,semicircles,position_long,-1413125282,semicircles,distance,1044.21,m,altitude,96.0,m,speed,6.016,m/s,cadence,64,rpm,temperature,33,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517959,s,position_lat,406238322,semicircles,position_long,-1413125909,semicircles,distance,1051.16,m,altitude,96.0,m,speed,5.793,m/s,cadence,74,rpm,temperature,33,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517960,s,position_lat,406237783,semicircles,position_long,-1413126684,semicircles,distance,1068.26,m,altitude,96.0,m,speed,5.981,m/s,cadence,78,rpm,temperature,33,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517967,s,position_lat,406233389,semicircles,position_long,-1413131941,semicircles,distance,1116.63,m,altitude,96.0,m,speed,7.152,m/s,cadence,80,rpm,temperature,33,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517969,s,position_lat,406232299,semicircles,position_long,-1413133482,semicircles,distance,1140.18,m,altitude,96.0,m,speed,7.253,m/s,cadence,81,rpm,temperature,33,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517973,s,position_lat,406230232,semicircles,position_long,-1413136778,semicircles,distance,1164.18,m,altitude,96.0,m,speed,7.327,m/s,cadence,82,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517977,s,position_lat,406228230,semicircles,position_long,-1413139838,semicircles,distance,1194.3,m,altitude,95.79999999999995,m,speed,7.144,m/s,cadence,80,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517979,s,position_lat,406227392,semicircles,position_long,-1413141348,semicircles,distance,1208.33,m,altitude,95.39999999999998,m,speed,7.315,m/s,cadence,83,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517981,s,position_lat,406226481,semicircles,position_long,-1413142991,semicircles,distance,1223.6,m,altitude,95.0,m,speed,8.027,m/s,cadence,86,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517983,s,position_lat,406225478,semicircles,position_long,-1413144720,semicircles,distance,1239.91,m,altitude,94.79999999999995,m,speed,8.005,m/s,cadence,87,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517985,s,position_lat,406224658,semicircles,position_long,-1413146498,semicircles,distance,1255.63,m,altitude,94.60000000000002,m,speed,7.692,m/s,cadence,85,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517990,s,position_lat,406222735,semicircles,position_long,-1413150788,semicircles,distance,1300.26,m,altitude,94.20000000000005,m,speed,7.143,m/s,cadence,88,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777517998,s,position_lat,406218724,semicircles,position_long,-1413157098,semicircles,distance,1354.61,m,altitude,94.0,m,speed,7.025,m/s,cadence,0,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518003,s,position_lat,406215874,semicircles,position_long,-1413160920,semicircles,distance,1394.07,m,altitude,93.79999999999995,m,speed,8.224,m/s,cadence,92,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518006,s,position_lat,406214414,semicircles,position_long,-1413163508,semicircles,distance,1426.38,m,altitude,93.79999999999995,m,speed,7.593,m/s,cadence,25,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518012,s,position_lat,406211464,semicircles,position_long,-1413168895,semicircles,distance,1468.23,m,altitude,93.79999999999995,m,speed,8.322,m/s,cadence,0,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518018,s,position_lat,406208595,semicircles,position_long,-1413173509,semicircles,distance,1512.68,m,altitude,93.79999999999995,m,speed,6.373,m/s,cadence,79,rpm,temperature,32,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518024,s,position_lat,406205702,semicircles,position_long,-1413177944,semicircles,distance,1556.27,m,altitude,93.79999999999995,m,speed,7.695,m/s,cadence,84,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518029,s,position_lat,406203865,semicircles,position_long,-1413181364,semicircles,distance,1587.82,m,altitude,93.60000000000002,m,speed,3.805,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518031,s,position_lat,406203512,semicircles,position_long,-1413182191,semicircles,distance,1595.02,m,altitude,93.20000000000005,m,speed,2.689,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518033,s,position_lat,406203014,semicircles,position_long,-1413183024,semicircles,distance,1602.91,m,altitude,93.0,m,speed,4.321,m/s,cadence,49,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518035,s,position_lat,406202382,semicircles,position_long,-1413183582,semicircles,distance,1609.92,m,altitude,92.60000000000002,m,speed,3.014,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518037,s,position_lat,406201674,semicircles,position_long,-1413184573,semicircles,distance,1619.98,m,altitude,92.39999999999998,m,speed,4.777,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518038,s,position_lat,406201479,semicircles,position_long,-1413185003,semicircles,distance,1623.71,m,altitude,92.39999999999998,m,speed,4.765,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518039,s,position_lat,406201386,semicircles,position_long,-1413185655,semicircles,distance,1628.65,m,altitude,92.20000000000005,m,speed,4.861,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518041,s,position_lat,406200647,semicircles,position_long,-1413187030,semicircles,distance,1641.25,m,altitude,91.60000000000002,m,speed,5.89,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518043,s,position_lat,406199614,semicircles,position_long,-1413188172,semicircles,distance,1653.9,m,altitude,91.20000000000005,m,speed,5.727,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518044,s,position_lat,406199126,semicircles,position_long,-1413188854,semicircles,distance,1660.75,m,altitude,91.20000000000005,m,speed,6.344,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518045,s,position_lat,406198743,semicircles,position_long,-1413189438,semicircles,distance,1666.48,m,altitude,91.0,m,speed,5.567,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518046,s,position_lat,406198461,semicircles,position_long,-1413190227,semicircles,distance,1673.13,m,altitude,90.79999999999995,m,speed,6.437,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518047,s,position_lat,406198142,semicircles,position_long,-1413190830,semicircles,distance,1678.63,m,altitude,90.79999999999995,m,speed,5.09,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518050,s,position_lat,406197491,semicircles,position_long,-1413192490,semicircles,distance,1693.0,m,altitude,90.39999999999998,m,speed,5.021,m/s,cadence,55,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518051,s,position_lat,406197450,semicircles,position_long,-1413193071,semicircles,distance,1697.29,m,altitude,90.39999999999998,m,speed,5.02,m/s,cadence,58,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518052,s,position_lat,406197363,semicircles,position_long,-1413193741,semicircles,distance,1708.3,m,altitude,90.20000000000005,m,speed,4.864,m/s,cadence,58,rpm,temperature,31,C,,,,,,,,,,,,,,,,
Data,5,record,timestamp,777518055,s,position_lat,406196424,semicircles,position_long,-1413195621,semicircles,distance,1719.28,m,altitude,89.39999999999998,m,speed,4.936,m/s,cadence,0,rpm,temperature,31,C,,,,,,,,,,,,,,,,
