Data,6,record,timestamp,765026301,s,position_lat,589668010,semicircles,position_long,92476231,semicircles,distance,58.04,m,altitude,283.4,m,speed,2.331,m/s,heart_rate,116,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026302,s,position_lat,589667881,semicircles,position_long,92476547,semicircles,distance,60.3,m,altitude,283.20000000000005,m,speed,2.344,m/s,heart_rate,116,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026307,s,position_lat,589666736,semicircles,position_long,92477583,semicircles,distance,72.89,m,altitude,282.79999999999995,m,speed,2.388,m/s,heart_rate,118,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026310,s,position_lat,589665854,semicircles,position_long,92477718,semicircles,distance,81.08,m,altitude,282.6,m,speed,2.522,m/s,heart_rate,121,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026313,s,position_lat,589665203,semicircles,position_long,92477940,semicircles,distance,87.23,m,altitude,282.6,m,speed,2.494,m/s,heart_rate,123,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026315,s,position_lat,589664941,semicircles,position_long,92478419,semicircles,distance,91.04,m,altitude,282.6,m,speed,2.377,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026317,s,position_lat,589664613,semicircles,position_long,92478836,semicircles,distance,95.11,m,altitude,282.4,m,speed,2.322,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026318,s,position_lat,589664340,semicircles,position_long,92479039,semicircles,distance,97.94,m,altitude,282.4,m,speed,2.285,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026324,s,position_lat,589662360,semicircles,position_long,92479089,semicircles,distance,116.12,m,altitude,282.6,m,speed,2.54,m/s,heart_rate,130,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026325,s,position_lat,589662005,semicircles,position_long,92479110,semicircles,distance,119.43,m,altitude,282.6,m,speed,2.611,m/s,heart_rate,130,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026330,s,position_lat,589660437,semicircles,position_long,92478391,semicircles,distance,134.52,m,altitude,283.0,m,speed,3.091,m/s,heart_rate,130,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026335,s,position_lat,589659035,semicircles,position_long,92478464,semicircles,distance,147.8,m,altitude,283.0,m,speed,2.914,m/s,heart_rate,129,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026338,s,position_lat,589658618,semicircles,position_long,92479512,semicircles,distance,155.71,m,altitude,283.4,m,speed,2.896,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026339,s,position_lat,589658500,semicircles,position_long,92480001,semicircles,distance,158.87,m,altitude,283.6,m,speed,2.818,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026342,s,position_lat,589658480,semicircles,position_long,92481237,semicircles,distance,166.35,m,altitude,283.4,m,speed,2.678,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026344,s,position_lat,589658427,semicircles,position_long,92482258,semicircles,distance,172.59,m,altitude,283.20000000000005,m,speed,2.678,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026350,s,position_lat,589657990,semicircles,position_long,92484714,semicircles,distance,188.08,m,altitude,283.20000000000005,m,speed,2.678,m/s,heart_rate,129,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026356,s,position_lat,589657733,semicircles,position_long,92487335,semicircles,distance,204.41,m,altitude,282.79999999999995,m,speed,2.667,m/s,heart_rate,131,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026358,s,position_lat,589657941,semicircles,position_long,92487956,semicircles,distance,208.8,m,altitude,282.79999999999995,m,speed,2.58,m/s,heart_rate,131,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026361,s,position_lat,589658367,semicircles,position_long,92488766,semicircles,distance,215.2,m,altitude,282.6,m,speed,2.463,m/s,heart_rate,129,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026365,s,position_lat,589658590,semicircles,position_long,92490353,semicircles,distance,225.2,m,altitude,282.20000000000005,m,speed,2.446,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026366,s,position_lat,589658480,semicircles,position_long,92490824,semicircles,distance,228.18,m,altitude,282.20000000000005,m,speed,2.469,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026371,s,position_lat,589658044,semicircles,position_long,92493148,semicircles,distance,242.94,m,altitude,282.0,m,speed,2.617,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026376,s,position_lat,589657732,semicircles,position_long,92495063,semicircles,distance,255.1,m,altitude,281.6,m,speed,2.653,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026377,s,position_lat,589657755,semicircles,position_long,92495476,semicircles,distance,257.62,m,altitude,281.6,m,speed,2.665,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026380,s,position_lat,589657587,semicircles,position_long,92496645,semicircles,distance,264.9,m,altitude,281.4,m,speed,2.585,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026384,s,position_lat,589657079,semicircles,position_long,92498337,semicircles,distance,276.47,m,altitude,281.20000000000005,m,speed,2.614,m/s,heart_rate,123,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026388,s,position_lat,589656113,semicircles,position_long,92500080,semicircles,distance,290.44,m,altitude,281.20000000000005,m,speed,2.924,m/s,heart_rate,123,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026389,s,position_lat,589655865,semicircles,position_long,92500380,semicircles,distance,293.39,m,altitude,281.20000000000005,m,speed,2.942,m/s,heart_rate,123,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026395,s,position_lat,589654826,semicircles,position_long,92502203,semicircles,distance,308.13,m,altitude,281.20000000000005,m,speed,2.961,m/s,heart_rate,122,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026400,s,position_lat,589653421,semicircles,position_long,92502934,semicircles,distance,322.23,m,altitude,281.6,m,speed,2.627,m/s,heart_rate,123,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026406,s,position_lat,589651761,semicircles,position_long,92503621,semicircles,distance,338.3,m,altitude,282.4,m,speed,2.671,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026409,s,position_lat,589650844,semicircles,position_long,92503755,semicircles,distance,346.68,m,altitude,282.79999999999995,m,speed,2.749,m/s,heart_rate,130,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026412,s,position_lat,589650110,semicircles,position_long,92504239,semicircles,distance,354.04,m,altitude,283.4,m,speed,2.711,m/s,heart_rate,133,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026416,s,position_lat,589648995,semicircles,position_long,92504473,semicircles,distance,364.45,m,altitude,283.4,m,speed,2.654,m/s,heart_rate,133,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026419,s,position_lat,589648162,semicircles,position_long,92504734,semicircles,distance,372.7,m,altitude,283.79999999999995,m,speed,2.707,m/s,heart_rate,132,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026421,s,position_lat,589647447,semicircles,position_long,92504650,semicircles,distance,379.36,m,altitude,284.20000000000005,m,speed,2.747,m/s,heart_rate,131,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026425,s,position_lat,589647207,semicircles,position_long,92504487,semicircles,distance,381.92,m,altitude,285.0,m,speed,0.0,m/s,heart_rate,130,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026432,s,position_lat,589645314,semicircles,position_long,92504694,semicircles,distance,399.69,m,altitude,286.4,m,speed,2.841,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026434,s,position_lat,589644819,semicircles,position_long,92504391,semicircles,distance,404.49,m,altitude,286.6,m,speed,2.701,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026439,s,position_lat,589643346,semicircles,position_long,92503890,semicircles,distance,418.71,m,altitude,286.79999999999995,m,speed,2.962,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026444,s,position_lat,589641982,semicircles,position_long,92503760,semicircles,distance,431.57,m,altitude,286.6,m,speed,2.683,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026445,s,position_lat,589641703,semicircles,position_long,92503756,semicircles,distance,434.17,m,altitude,286.6,m,speed,2.667,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026450,s,position_lat,589640635,semicircles,position_long,92503702,semicircles,distance,444.15,m,altitude,286.4,m,speed,2.252,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026455,s,position_lat,589639436,semicircles,position_long,92503185,semicircles,distance,455.77,m,altitude,286.4,m,speed,2.235,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026461,s,position_lat,589637394,semicircles,position_long,92502714,semicircles,distance,474.56,m,altitude,286.0,m,speed,2.755,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026467,s,position_lat,589635162,semicircles,position_long,92502741,semicircles,distance,494.78,m,altitude,286.20000000000005,m,speed,3.358,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026472,s,position_lat,589633704,semicircles,position_long,92503166,semicircles,distance,508.36,m,altitude,286.20000000000005,m,speed,3.225,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026477,s,position_lat,589632418,semicircles,position_long,92504128,semicircles,distance,521.74,m,altitude,286.6,m,speed,2.857,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026478,s,position_lat,589632071,semicircles,position_long,92504289,semicircles,distance,525.11,m,altitude,286.6,m,speed,2.836,m/s,heart_rate,121,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026481,s,position_lat,589631320,semicircles,position_long,92504898,semicircles,distance,533.03,m,altitude,286.79999999999995,m,speed,2.738,m/s,heart_rate,124,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026487,s,position_lat,589629752,semicircles,position_long,92506124,semicircles,distance,549.35,m,altitude,287.20000000000005,m,speed,2.789,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026492,s,position_lat,589628330,semicircles,position_long,92506692,semicircles,distance,562.74,m,altitude,287.20000000000005,m,speed,2.759,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026498,s,position_lat,589626595,semicircles,position_long,92507201,semicircles,distance,579.11,m,altitude,287.4,m,speed,2.859,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026503,s,position_lat,589625271,semicircles,position_long,92507671,semicircles,distance,591.36,m,altitude,287.20000000000005,m,speed,2.721,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026509,s,position_lat,589623825,semicircles,position_long,92508546,semicircles,distance,605.96,m,altitude,287.0,m,speed,2.529,m/s,heart_rate,124,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026515,s,position_lat,589622684,semicircles,position_long,92509384,semicircles,distance,617.85,m,altitude,286.79999999999995,m,speed,2.259,m/s,heart_rate,122,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026521,s,position_lat,589621267,semicircles,position_long,92510796,semicircles,distance,633.5,m,altitude,286.6,m,speed,2.339,m/s,heart_rate,123,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026527,s,position_lat,589619882,semicircles,position_long,92511930,semicircles,distance,648.22,m,altitude,286.6,m,speed,2.556,m/s,heart_rate,124,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026532,s,position_lat,589618381,semicircles,position_long,92512679,semicircles,distance,662.84,m,altitude,287.4,m,speed,2.66,m/s,heart_rate,124,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026537,s,position_lat,589617043,semicircles,position_long,92513275,semicircles,distance,675.9,m,altitude,288.4,m,speed,2.773,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026543,s,position_lat,589615500,semicircles,position_long,92513478,semicircles,distance,690.46,m,altitude,289.4,m,speed,2.59,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026550,s,position_lat,589613941,semicircles,position_long,92512725,semicircles,distance,705.56,m,altitude,290.6,m,speed,2.365,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026551,s,position_lat,589613728,semicircles,position_long,92512461,semicircles,distance,708.11,m,altitude,290.79999999999995,m,speed,2.362,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026556,s,position_lat,589612623,semicircles,position_long,92511691,semicircles,distance,719.39,m,altitude,292.0,m,speed,2.285,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026563,s,position_lat,589611029,semicircles,position_long,92510550,semicircles,distance,735.44,m,altitude,293.6,m,speed,2.319,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026569,s,position_lat,589609871,semicircles,position_long,92510072,semicircles,distance,746.58,m,altitude,293.6,m,speed,2.073,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026574,s,position_lat,589609565,semicircles,position_long,92509472,semicircles,distance,750.71,m,altitude,293.20000000000005,m,speed,1.554,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026576,s,position_lat,589609331,semicircles,position_long,92509187,semicircles,distance,753.38,m,altitude,293.0,m,speed,1.461,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026579,s,position_lat,589608849,semicircles,position_long,92508929,semicircles,distance,757.92,m,altitude,292.4,m,speed,1.501,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026580,s,position_lat,589608832,semicircles,position_long,92508791,semicircles,distance,758.37,m,altitude,292.4,m,speed,1.423,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026585,s,position_lat,589608166,semicircles,position_long,92508178,semicircles,distance,765.86,m,altitude,291.0,m,speed,1.342,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026590,s,position_lat,589607246,semicircles,position_long,92507659,semicircles,distance,774.87,m,altitude,289.6,m,speed,1.568,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026591,s,position_lat,589607003,semicircles,position_long,92507532,semicircles,distance,777.27,m,altitude,289.20000000000005,m,speed,1.604,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026592,s,position_lat,589606993,semicircles,position_long,92507212,semicircles,distance,779.17,m,altitude,288.79999999999995,m,speed,1.678,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026594,s,position_lat,589606541,semicircles,position_long,92506994,semicircles,distance,783.53,m,altitude,288.20000000000005,m,speed,1.787,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026598,s,position_lat,589605837,semicircles,position_long,92506668,semicircles,distance,790.37,m,altitude,286.6,m,speed,1.835,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026603,s,position_lat,589604844,semicircles,position_long,92506126,semicircles,distance,799.94,m,altitude,284.79999999999995,m,speed,1.87,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026604,s,position_lat,589604743,semicircles,position_long,92506002,semicircles,distance,800.96,m,altitude,284.4,m,speed,1.864,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026606,s,position_lat,589604415,semicircles,position_long,92505583,semicircles,distance,804.91,m,altitude,283.6,m,speed,1.808,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026610,s,position_lat,589603522,semicircles,position_long,92505347,semicircles,distance,813.2,m,altitude,282.0,m,speed,1.913,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026615,s,position_lat,589602787,semicircles,position_long,92504756,semicircles,distance,820.61,m,altitude,280.0,m,speed,1.823,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026616,s,position_lat,589602673,semicircles,position_long,92504593,semicircles,distance,821.48,m,altitude,279.6,m,speed,1.812,m/s,heart_rate,125,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026620,s,position_lat,589602027,semicircles,position_long,92504122,semicircles,distance,827.24,m,altitude,278.20000000000005,m,speed,1.756,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026622,s,position_lat,589601579,semicircles,position_long,92503903,semicircles,distance,831.55,m,altitude,277.4,m,speed,1.702,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026627,s,position_lat,589600361,semicircles,position_long,92503215,semicircles,distance,843.18,m,altitude,275.6,m,speed,2.005,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026628,s,position_lat,589600060,semicircles,position_long,92502905,semicircles,distance,846.56,m,altitude,275.20000000000005,m,speed,2.155,m/s,heart_rate,126,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026632,s,position_lat,589598780,semicircles,position_long,92501774,semicircles,distance,860.19,m,altitude,273.79999999999995,m,speed,2.74,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026633,s,position_lat,589598547,semicircles,position_long,92501583,semicircles,distance,862.58,m,altitude,273.4,m,speed,2.818,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026637,s,position_lat,589597526,semicircles,position_long,92500721,semicircles,distance,873.17,m,altitude,272.0,m,speed,2.922,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026643,s,position_lat,589596178,semicircles,position_long,92499708,semicircles,distance,886.75,m,altitude,269.79999999999995,m,speed,2.615,m/s,heart_rate,128,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026650,s,position_lat,589594324,semicircles,position_long,92498772,semicircles,distance,903.78,m,altitude,267.4,m,speed,2.48,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026655,s,position_lat,589592794,semicircles,position_long,92498118,semicircles,distance,917.9,m,altitude,265.79999999999995,m,speed,2.74,m/s,heart_rate,127,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026661,s,position_lat,589591342,semicircles,position_long,92497369,semicircles,distance,931.35,m,altitude,264.0,m,speed,2.632,m/s,heart_rate,124,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026662,s,position_lat,589591098,semicircles,position_long,92497325,semicircles,distance,933.49,m,altitude,263.79999999999995,m,speed,2.625,m/s,heart_rate,124,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026666,s,position_lat,589589982,semicircles,position_long,92496925,semicircles,distance,943.6,m,altitude,262.79999999999995,m,speed,2.523,m/s,heart_rate,123,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
Data,6,record,timestamp,765026667,s,position_lat,589589713,semicircles,position_long,92496802,semicircles,distance,946.11,m,altitude,262.6,m,speed,2.527,m/s,heart_rate,123,bpm,,,,,,,,,,,,,,,,,,,,,,,,,
