Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Data,5,record,timestamp,802925650,s,position_lat,406179431,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,117,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925651,s,position_lat,406179432,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,117,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925652,s,position_lat,406179433,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,118,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925653,s,position_lat,406179435,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,119,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925654,s,position_lat,406179436,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925655,s,position_lat,406179436,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,119,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925656,s,position_lat,406179438,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925657,s,position_lat,406179439,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925658,s,position_lat,406179441,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925659,s,position_lat,406179441,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925660,s,position_lat,406179441,semicircles,position_long,-1412194292,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925661,s,position_lat,406179443,semicircles,position_long,-1412194291,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925662,s,position_lat,406179444,semicircles,position_long,-1412194291,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,121,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925663,s,position_lat,406179445,semicircles,position_long,-1412194290,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,120,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925664,s,position_lat,406179446,semicircles,position_long,-1412194290,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,121,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925665,s,position_lat,406179448,semicircles,position_long,-1412194289,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,98,watts,heart_rate,120,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925666,s,position_lat,406179449,semicircles,position_long,-1412194289,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,98,watts,heart_rate,120,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925667,s,position_lat,406179450,semicircles,position_long,-1412194288,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,98,watts,heart_rate,120,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925668,s,position_lat,406179451,semicircles,position_long,-1412194288,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925669,s,position_lat,406179452,semicircles,position_long,-1412194287,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925670,s,position_lat,406179454,semicircles,position_long,-1412194287,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925671,s,position_lat,406179455,semicircles,position_long,-1412194287,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925672,s,position_lat,406179456,semicircles,position_long,-1412194286,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,120,bpm,cadence,77,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925673,s,position_lat,406179457,semicircles,position_long,-1412194286,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,103,watts,heart_rate,120,bpm,cadence,77,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925674,s,position_lat,406179458,semicircles,position_long,-1412194286,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,120,bpm,cadence,77,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925675,s,position_lat,406179460,semicircles,position_long,-1412194286,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,120,bpm,cadence,77,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925676,s,position_lat,406179462,semicircles,position_long,-1412194286,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925677,s,position_lat,406179462,semicircles,position_long,-1412194286,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,119,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925678,s,position_lat,406179463,semicircles,position_long,-1412194286,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,119,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925679,s,position_lat,406179464,semicircles,position_long,-1412194286,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,98,watts,heart_rate,119,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925680,s,position_lat,406179464,semicircles,position_long,-1412194286,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,97,watts,heart_rate,119,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925681,s,position_lat,406179465,semicircles,position_long,-1412194285,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,98,watts,heart_rate,118,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925682,s,position_lat,406179465,semicircles,position_long,-1412194285,semicircles,distance,0.87,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,118,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925683,s,position_lat,406179465,semicircles,position_long,-1412194284,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,118,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925684,s,position_lat,406179465,semicircles,position_long,-1412194284,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,98,watts,heart_rate,118,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925685,s,position_lat,406179466,semicircles,position_long,-1412194284,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,98,watts,heart_rate,118,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925686,s,position_lat,406179466,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,97,watts,heart_rate,118,bpm,cadence,73,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925687,s,position_lat,406179466,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,96,watts,heart_rate,118,bpm,cadence,71,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925688,s,position_lat,406179467,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,96,watts,heart_rate,119,bpm,cadence,72,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925689,s,position_lat,406179467,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,97,watts,heart_rate,119,bpm,cadence,72,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925690,s,position_lat,406179467,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,97,watts,heart_rate,119,bpm,cadence,71,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925691,s,position_lat,406179468,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,97,watts,heart_rate,119,bpm,cadence,71,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925692,s,position_lat,406179469,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,98,watts,heart_rate,119,bpm,cadence,71,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925693,s,position_lat,406179470,semicircles,position_long,-1412194284,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,97,watts,heart_rate,120,bpm,cadence,71,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925694,s,position_lat,406179472,semicircles,position_long,-1412194284,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,103,watts,heart_rate,119,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925695,s,position_lat,406179473,semicircles,position_long,-1412194284,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,103,watts,heart_rate,119,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925696,s,position_lat,406179474,semicircles,position_long,-1412194284,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,118,bpm,cadence,72,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925697,s,position_lat,406179473,semicircles,position_long,-1412194284,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,117,bpm,cadence,73,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925698,s,position_lat,406179474,semicircles,position_long,-1412194284,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,117,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925699,s,position_lat,406179475,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,116,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925700,s,position_lat,406179475,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,116,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925701,s,position_lat,406179475,semicircles,position_long,-1412194283,semicircles,distance,0.88,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,116,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925702,s,position_lat,406179475,semicircles,position_long,-1412194282,semicircles,distance,0.89,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,115,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925703,s,position_lat,406179476,semicircles,position_long,-1412194282,semicircles,distance,0.89,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,115,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925704,s,position_lat,406179476,semicircles,position_long,-1412194281,semicircles,distance,0.89,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,114,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925705,s,position_lat,406179476,semicircles,position_long,-1412194281,semicircles,distance,0.89,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,114,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925706,s,position_lat,406179476,semicircles,position_long,-1412194280,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,103,watts,heart_rate,114,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925707,s,position_lat,406179476,semicircles,position_long,-1412194280,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,103,watts,heart_rate,115,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925708,s,position_lat,406179477,semicircles,position_long,-1412194279,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,103,watts,heart_rate,115,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925709,s,position_lat,406179477,semicircles,position_long,-1412194279,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,104,watts,heart_rate,116,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925710,s,position_lat,406179478,semicircles,position_long,-1412194279,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,103,watts,heart_rate,116,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925711,s,position_lat,406179478,semicircles,position_long,-1412194279,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,116,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925712,s,position_lat,406179479,semicircles,position_long,-1412194279,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,116,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925713,s,position_lat,406179479,semicircles,position_long,-1412194279,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,117,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925714,s,position_lat,406179479,semicircles,position_long,-1412194279,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,117,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925715,s,position_lat,406179480,semicircles,position_long,-1412194279,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,117,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925716,s,position_lat,406179481,semicircles,position_long,-1412194278,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,117,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925717,s,position_lat,406179481,semicircles,position_long,-1412194278,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,117,bpm,cadence,74,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925718,s,position_lat,406179481,semicircles,position_long,-1412194278,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,99,watts,heart_rate,116,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925719,s,position_lat,406179482,semicircles,position_long,-1412194277,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,116,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925720,s,position_lat,406179483,semicircles,position_long,-1412194276,semicircles,distance,0.9,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,116,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925721,s,position_lat,406179483,semicircles,position_long,-1412194276,semicircles,distance,0.91,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,115,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925722,s,position_lat,406179483,semicircles,position_long,-1412194275,semicircles,distance,0.91,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,115,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925723,s,position_lat,406179484,semicircles,position_long,-1412194275,semicircles,distance,0.91,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,115,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925724,s,position_lat,406179484,semicircles,position_long,-1412194274,semicircles,distance,0.91,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,116,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925725,s,position_lat,406179484,semicircles,position_long,-1412194274,semicircles,distance,0.91,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,116,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925726,s,position_lat,406179485,semicircles,position_long,-1412194273,semicircles,distance,0.92,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,116,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925727,s,position_lat,406179485,semicircles,position_long,-1412194272,semicircles,distance,0.92,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,116,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925728,s,position_lat,406179485,semicircles,position_long,-1412194271,semicircles,distance,0.93,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,117,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925729,s,position_lat,406179485,semicircles,position_long,-1412194270,semicircles,distance,0.93,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,117,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925730,s,position_lat,406179485,semicircles,position_long,-1412194269,semicircles,distance,0.94,m,altitude,58.0,m,speed,0.0,m/s,power,100,watts,heart_rate,118,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925731,s,position_lat,406179486,semicircles,position_long,-1412194268,semicircles,distance,0.94,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925732,s,position_lat,406179486,semicircles,position_long,-1412194267,semicircles,distance,0.95,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925733,s,position_lat,406179485,semicircles,position_long,-1412194266,semicircles,distance,0.96,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,120,bpm,cadence,75,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925734,s,position_lat,406179486,semicircles,position_long,-1412194265,semicircles,distance,0.96,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925735,s,position_lat,406179486,semicircles,position_long,-1412194264,semicircles,distance,0.97,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925737,s,position_lat,406179486,semicircles,position_long,-1412194263,semicircles,distance,0.97,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925737,s,position_lat,406179486,semicircles,position_long,-1412194262,semicircles,distance,0.98,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925738,s,position_lat,406179486,semicircles,position_long,-1412194261,semicircles,distance,0.98,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925739,s,position_lat,406179487,semicircles,position_long,-1412194260,semicircles,distance,0.99,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925740,s,position_lat,406179487,semicircles,position_long,-1412194259,semicircles,distance,0.99,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925741,s,position_lat,406179488,semicircles,position_long,-1412194258,semicircles,distance,0.99,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925742,s,position_lat,406179488,semicircles,position_long,-1412194258,semicircles,distance,1.0,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925743,s,position_lat,406179488,semicircles,position_long,-1412194257,semicircles,distance,1.0,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925744,s,position_lat,406179488,semicircles,position_long,-1412194257,semicircles,distance,1.0,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925746,s,position_lat,406179489,semicircles,position_long,-1412194256,semicircles,distance,1.0,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925746,s,position_lat,406179489,semicircles,position_long,-1412194256,semicircles,distance,1.0,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,118,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925747,s,position_lat,406179490,semicircles,position_long,-1412194255,semicircles,distance,1.0,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,118,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925748,s,position_lat,406179490,semicircles,position_long,-1412194255,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,118,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925749,s,position_lat,406179490,semicircles,position_long,-1412194255,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925750,s,position_lat,406179491,semicircles,position_long,-1412194254,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925751,s,position_lat,406179492,semicircles,position_long,-1412194254,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,101,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925752,s,position_lat,406179492,semicircles,position_long,-1412194253,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,119,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925753,s,position_lat,406179493,semicircles,position_long,-1412194253,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,103,watts,heart_rate,120,bpm,cadence,77,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925754,s,position_lat,406179494,semicircles,position_long,-1412194253,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925755,s,position_lat,406179495,semicircles,position_long,-1412194254,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,120,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925756,s,position_lat,406179496,semicircles,position_long,-1412194255,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,102,watts,heart_rate,121,bpm,cadence,76,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802925757,s,position_lat,406179498,semicircles,position_long,-1412194255,semicircles,distance,1.01,m,altitude,58.0,m,speed,0.0,m/s,power,103,watts,heart_rate,121,bpm,cadence,77,rpm,temperature,26,C,,,,,,,,,,
